Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.97940475,0.9166667,0.0,0.9791667,0.98194444,0.97610927,0.97060287,0.9727891,0.9656576,0.9794521,0.9755991,0.005882353,1,0
2,0.97189426,0.88429755,0.0,0.9719009,0.9786501,0.9715586,0.9649157,0.9660633,0.9541837,0.9771167,0.97589177,0.005882353,0,0
3,0.96780497,0.85164833,0.0,0.9624544,0.9816849,0.96745235,0.9585969,0.95671475,0.93865216,0.9784336,0.9794076,0.0054545454,0,0
4,0.97129154,0.872428,0.0,0.9674213,0.98251027,0.967395,0.9646625,0.9561462,0.9500066,0.9789116,0.9797775,0.0056338026,0,0
5,0.97380435,0.8815789,0.0,0.9686405,0.98601973,0.9685057,0.96792847,0.956752,0.9526043,0.9805518,0.98375386,0.0054945056,0,0
6,0.97406167,0.87945205,0.0,0.9683105,0.98675793,0.96914756,0.9681567,0.95697236,0.95229924,0.9816366,0.9845513,0.0054054055,0,0
7,0.97428066,0.8802817,0.0,0.9672142,0.98865414,0.9697979,0.96945506,0.95705235,0.95270854,0.98288745,0.9868008,0.0053846156,0,0
8,0.9713484,0.87268996,0.0,0.9620121,0.9900753,0.96984786,0.96755815,0.956008,0.9475476,0.9840943,0.9884321,0.0053511704,0,0
9,0.9669782,0.86471665,0.0,0.9629797,0.9820232,0.969487,0.9656515,0.9558204,0.9501049,0.9835502,0.9817153,0.0063878708,1,0
10,0.9618482,0.8547855,0.0,0.9635587,0.9741201,0.96840715,0.9611481,0.95584387,0.9506701,0.981305,0.97185963,0.01060723,2,0
11,0.959333,0.8470765,0.0,0.96426773,0.96874106,0.9671743,0.9593093,0.9559773,0.9516636,0.9786368,0.9670787,0.014073508,0,0
12,0.95705146,0.8395574,0.0,0.96463794,0.96491516,0.96592844,0.9569367,0.9561551,0.9518132,0.97590363,0.96211565,0.021028185,5,0
13,0.9534453,0.8248082,0.0,0.9635336,0.9600176,0.9644529,0.95354545,0.9561308,0.95114595,0.97292113,0.9559571,0.02896313,2,0
14,0.94717574,0.81785715,0.0,0.9597023,0.9520641,0.96289706,0.949971,0.95627487,0.9522993,0.96961164,0.94765407,0.035308022,3,0
15,0.9447745,0.8102109,0.0,0.9587311,0.9490202,0.9613125,0.947927,0.9562254,0.9514248,0.96645385,0.94445485,0.040453922,0,0
16,0.9452345,0.81041664,0.0,0.9612674,0.9475701,0.9600394,0.94864064,0.95648336,0.9543189,0.963622,0.9430296,0.046055928,2,0
17,0.94526744,0.8113949,0.0,0.9607729,0.9479378,0.9590387,0.94943845,0.9566891,0.9546391,0.9613998,0.94429415,0.053038426,3,1
18,0.94284064,0.8083721,0.0,0.9602171,0.94418675,0.9580777,0.9481844,0.9569111,0.95503026,0.9592472,0.9414358,0.061776675,4,0
19,0.93963885,0.799647,0.0,0.9607091,0.9389531,0.95704156,0.9459196,0.95721126,0.95626557,0.9568718,0.935795,0.07178925,3,0
20,0.9339844,0.7848101,0.0,0.95821375,0.93175834,0.9557075,0.94121975,0.95732474,0.95408916,0.9540957,0.9286928,0.08560256,9,0
21,0.92625594,0.77375203,0.0,0.95187867,0.9232153,0.9541675,0.93670875,0.95718575,0.95105153,0.9511682,0.92279214,0.09719451,4,0
22,0.9188606,0.7654321,0.0,0.9451388,0.9154835,0.95262146,0.9334019,0.957031,0.9506561,0.9482523,0.9167628,0.10803864,7,0
23,0.91596866,0.7588757,0.0,0.9423939,0.91294366,0.9511918,0.9325907,0.9569593,0.9515955,0.9454934,0.9143302,0.115519896,5,0
24,0.91298735,0.7524823,0.0,0.940189,0.90924305,0.94972765,0.92966336,0.95685816,0.9509565,0.94270265,0.9093029,0.121897474,3,0
25,0.9078456,0.74336284,0.0,0.93686163,0.90322167,0.94827765,0.9275567,0.95681506,0.9517745,0.9398913,0.9045407,0.12568116,2,6
26,0.9019426,0.7307945,0.0,0.93505114,0.8956003,0.9467189,0.9239382,0.95682126,0.952343,0.9368276,0.89717877,0.13197355,7,0
27,0.89524794,0.71936506,0.0,0.9299468,0.88931173,0.9450898,0.92061496,0.9567989,0.9521139,0.9336639,0.8911334,0.13989364,9,0
28,0.8849711,0.70894605,0.0,0.9199853,0.87898254,0.94317967,0.9142906,0.9566879,0.9505512,0.9300476,0.88069487,0.14510767,4,0
29,0.87872374,0.6988166,0.0,0.9150193,0.87199175,0.9412085,0.9105247,0.95657396,0.949959,0.9263287,0.8742339,0.14919987,3,0
30,0.87768626,0.6950801,0.0,0.9139297,0.8716625,0.93938124,0.91016287,0.9564773,0.9502759,0.9228856,0.8732991,0.1531898,3,0
31,0.870651,0.68604654,5.5370986E-4,0.9083882,0.8639715,0.93751585,0.9067451,0.95640737,0.95071924,0.91935617,0.86665887,0.15811463,3,0
32,0.86552685,0.6781116,5.364807E-4,0.90339714,0.8589051,0.93569344,0.9045381,0.9563283,0.95069087,0.91593033,0.862659,0.1624229,3,0
33,0.8626718,0.6673607,5.2056223E-4,0.900945,0.85639364,0.9339471,0.90315586,0.95626354,0.95089513,0.91264856,0.85998094,0.16579893,4,5
34,0.85814035,0.65907943,5.058169E-4,0.897074,0.8515674,0.93220603,0.9007944,0.9562112,0.95101297,0.90937656,0.8556135,0.1703758,5,0
35,0.8523575,0.6494592,4.916421E-4,0.89222306,0.8455255,0.9304286,0.89806616,0.956136,0.9507351,0.90606743,0.8509266,0.17410375,4,0
