timestamp,cardinality
1,3.0
200,2.577889447236181
400,2.328042328042328
600,2.1942857142857144
800,1.9883720930232558
1000,2.4
1200,2.052325581395349
1400,2.1451612903225805
1600,2.027027027027027
1800,1.9841269841269842
2000,2.041025641025641
2200,2.0
2400,2.021505376344086
2600,2.1052631578947367
2800,2.164021164021164
3000,2.1709844559585494
