timestamp,cardinality
1,3.0
200,2.6381909547738696
400,2.595
600,2.655
800,2.5829145728643215
1000,2.595959595959596
1200,2.4444444444444446
1400,2.5583756345177666
1600,2.515151515151515
1800,2.565
2000,2.4824120603015074
2200,2.585
2400,2.5153061224489797
2600,2.5
2800,2.407035175879397
3000,2.463917525773196
