timestamp,cardinality
1,3.0
200,2.515
400,2.2819148936170213
600,2.1646341463414633
800,1.9119496855345912
1000,1.878787878787879
1200,1.7872340425531914
1400,1.7902097902097902
1600,1.6015625
1800,1.5084745762711864
2000,1.5338983050847457
2200,1.4672131147540983
2400,1.4830508474576272
2600,1.4513274336283186
2800,1.3838383838383839
3000,1.317948717948718
