Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,0
2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0,0
3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0,0
4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45454547,1,0
5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53333336,1,0
6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,2,0
7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666667,0,0
8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7058824,1,0
9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7380952,1,0
10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7755102,2,0
11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8035714,2,0
12,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82539684,2,0
13,0.84615386,0.84615386,0.30769232,0.84615386,0.84615386,0.99038464,0.9166667,1.0,1.0,0.9809524,0.84615386,0.8333333,0,0
14,0.8666667,0.8666667,0.26666668,0.8666667,0.8666667,0.9830508,0.92857146,1.0,1.0,0.96666664,0.8666667,0.8169014,0,0
15,0.8666667,0.8666667,0.26666668,0.8666667,0.8666667,0.97727275,0.92857146,1.0,1.0,0.95555556,0.8666667,0.82894737,2,0
16,0.88235295,0.88235295,0.23529412,0.88235295,0.88235295,0.972973,0.9375,1.0,1.0,0.94736844,0.88235295,0.8192771,0,0
17,0.8888889,0.8888889,0.22222222,0.8888889,0.8888889,0.969697,0.94117653,1.0,1.0,0.9411765,0.8888889,0.82222223,1,0
18,0.9,0.9,0.2,0.9,0.9,0.9673913,0.9473684,1.0,1.0,0.9368421,0.9,0.81632656,0,0
19,0.90909094,0.90909094,0.18181819,0.90909094,0.90909094,0.96585363,0.95238096,1.0,1.0,0.9339623,0.90909094,0.8113208,0,0
20,0.9130435,0.9130435,0.17391305,0.9130435,0.9130435,0.96475774,0.95454544,1.0,1.0,0.93191487,0.9130435,0.81578946,1,0
21,0.9166667,0.9166667,0.16666667,0.9166667,0.9166667,0.964,0.95652175,1.0,1.0,0.93050194,0.9166667,0.8211382,1,0
22,0.9230769,0.9230769,0.15384616,0.9230769,0.9230769,0.9636364,0.96000004,1.0,1.0,0.9298246,0.9230769,0.81954885,0,0
23,0.9285714,0.9285714,0.14285715,0.9285714,0.9285714,0.96357614,0.9629629,1.0,1.0,0.9297125,0.9285714,0.8181818,0,0
24,0.93333334,0.93333334,0.13333334,0.93333334,0.93333334,0.96374625,0.9655172,1.0,1.0,0.93002915,0.93333334,0.8169935,0,0
25,0.9375,0.9375,0.125,0.9375,0.9375,0.9640884,0.9677419,1.0,1.0,0.9306667,0.9375,0.81595093,0,0
26,0.9411765,0.9411765,0.11764706,0.9411765,0.9411765,0.964557,0.969697,1.0,1.0,0.93154037,0.9411765,0.8150289,0,0
27,0.94285715,0.94285715,0.114285715,0.94285715,0.94285715,0.96503496,0.97058827,1.0,1.0,0.9324324,0.94285715,0.8196721,1,0
28,0.9459459,0.9459459,0.10810811,0.9459459,0.9459459,0.9655914,0.97222215,1.0,1.0,0.9334719,0.9459459,0.81958765,0,0
29,0.94871795,0.94871795,0.102564104,0.94871795,0.94871795,0.9662028,0.9736842,1.0,1.0,0.9346154,0.94871795,0.8195122,0,0
30,0.9512195,0.9512195,0.09756097,0.9512195,0.9512195,0.9668508,0.97499996,1.0,1.0,0.93582886,0.9512195,0.8194444,0,0
31,0.95348835,0.95348835,0.093023255,0.95348835,0.95348835,0.96752137,0.97619045,1.0,1.0,0.9370861,0.95348835,0.81938326,0,0
32,0.95555556,0.95555556,0.08888889,0.95555556,0.95555556,0.96820354,0.97727275,1.0,1.0,0.9383667,0.95555556,0.8193277,0,0
33,0.9574468,0.9574468,0.08510638,0.9574468,0.9574468,0.9688889,0.9782609,1.0,1.0,0.9396552,0.9574468,0.8192771,0,0
34,0.9591837,0.9591837,0.08163265,0.9591837,0.9591837,0.96957123,0.9791667,1.0,1.0,0.9409396,0.9591837,0.8192308,0,0
35,0.9607843,0.9607843,0.078431375,0.9607843,0.9607843,0.9702458,0.98,1.0,1.0,0.94221103,0.9607843,0.8191882,0,0
