Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0
11,0.9,0.9,0.1,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
12,0.8181818,0.8181818,0.18181819,0.8181818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
13,0.75,0.75,0.25,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
14,0.7692308,0.7692308,0.23076923,0.7692308,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
15,0.78571427,0.78571427,0.21428572,0.78571427,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
16,0.8,0.8,0.2,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
17,0.8125,0.8125,0.1875,0.8125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
18,0.8235294,0.8235294,0.1764706,0.8235294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
19,0.8333333,0.8333333,0.16666667,0.8333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
20,0.84210527,0.84210527,0.15789473,0.84210527,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
21,0.85,0.85,0.15,0.85,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
22,0.85714287,0.85714287,0.14285715,0.85714287,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
23,0.8636364,0.8636364,0.13636364,0.8636364,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
24,0.8695652,0.8695652,0.13043478,0.8695652,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
25,0.875,0.875,0.125,0.875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
26,0.88,0.88,0.12,0.88,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
27,0.88461536,0.88461536,0.115384616,0.88461536,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
28,0.8888889,0.8888889,0.11111111,0.8888889,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
29,0.89285713,0.89285713,0.10714286,0.89285713,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
30,0.8965517,0.8965517,0.10344828,0.8965517,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
31,0.9,0.9,0.1,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
32,0.9032258,0.9032258,0.09677419,0.9032258,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
33,0.90625,0.90625,0.09375,0.90625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
34,0.90909094,0.90909094,0.09090909,0.90909094,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
35,0.9117647,0.9117647,0.0882353,0.9117647,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
36,0.9142857,0.9142857,0.08571429,0.9142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
37,0.9166667,0.9166667,0.083333336,0.9166667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
38,0.9189189,0.9189189,0.08108108,0.9189189,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
39,0.92105263,0.92105263,0.078947365,0.92105263,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
40,0.9230769,0.9230769,0.07692308,0.9230769,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
41,0.925,0.925,0.075,0.925,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
42,0.9268293,0.9268293,0.07317073,0.9268293,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
43,0.92771083,0.92771083,0.072289154,0.92771083,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012820513,1,0
44,0.92941177,0.92941177,0.07058824,0.92941177,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024691358,0,0
45,0.9310345,0.9310345,0.06896552,0.9310345,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.035714287,0,0
46,0.9325843,0.9325843,0.06741573,0.9325843,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04597701,0,0
