Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.95495707,0.8032787,0.0,0.9330601,0.9918033,0.9539474,0.9485193,0.9235669,0.9131746,0.9863946,0.98671025,0.0,0,0
2,0.9478223,0.7768595,0.0,0.92121214,0.99380165,0.9495614,0.9418395,0.9135021,0.89778197,0.98858446,0.9904445,0.0039999997,1,0
3,0.9500916,0.7692308,0.0,0.92225295,0.9958791,0.9484536,0.94244057,0.9094693,0.896272,0.9909297,0.9936239,0.005479452,0,0
4,0.9568359,0.7983539,0.0,0.9323048,0.99691355,0.9505209,0.95056707,0.91193,0.90979683,0.9925221,0.99516284,0.0059405942,0,0
5,0.95895207,0.80921054,0.0,0.9354169,0.9975329,0.95233965,0.95216113,0.9143095,0.911939,0.9936709,0.99609506,0.006504065,0,0
6,0.9580993,0.80547947,0.0,0.93374425,0.9979452,0.9530864,0.95083296,0.91496295,0.90896094,0.99452496,0.9967489,0.0068965517,0,0
7,0.9590819,0.81220657,0.0,0.9369326,0.9966744,0.95389944,0.9527311,0.9163152,0.9133949,0.9946988,0.99560773,0.0071428576,0,0
8,0.9569892,0.8110883,0.0,0.9344626,0.9960643,0.95423543,0.9517909,0.9168822,0.9117902,0.99476147,0.9954624,0.007253886,0,0
9,0.95692366,0.81386864,0.0,0.93479306,0.99589413,0.95466286,0.9527618,0.91766655,0.9136938,0.99476755,0.99532014,0.0072398195,0,0
10,0.9573261,0.8144499,0.0,0.9350299,0.9963054,0.9550035,0.9522573,0.9182064,0.9123455,0.99487305,0.9958208,0.007287449,0,0
11,0.95664126,0.8119403,0.0,0.93365663,0.9966418,0.95519036,0.9514764,0.9184247,0.9106035,0.99502236,0.99619085,0.0073800734,0,0
12,0.9557823,0.8082192,0.0,0.9322373,0.9969178,0.95524603,0.95085114,0.91838354,0.90919286,0.99519145,0.9965102,0.007873934,1,0
13,0.9547555,0.8027813,0.0,0.9303202,0.9971555,0.9551438,0.9502458,0.9180461,0.90788,0.9953659,0.99675906,0.0081384275,0,0
14,0.954226,0.8028169,0.0,0.9298707,0.996968,0.95498854,0.9496492,0.917665,0.90692014,0.99547684,0.9966036,0.008560647,0,0
15,0.9551303,0.80503833,0.0,0.93101484,0.9971705,0.9548928,0.9500673,0.9173855,0.9075063,0.9955979,0.996817,0.00883799,0,0
16,0.9571093,0.8141684,0.0,0.9340519,0.9973477,0.9550769,0.9523927,0.91761774,0.9115885,0.9957244,0.9970211,0.009155629,0,0
17,0.9576771,0.81642514,0.0,0.93479866,0.9975041,0.95529395,0.9530443,0.91791135,0.91264343,0.9958506,0.99718773,0.009434171,0,0
18,0.9574743,0.81660587,0.0,0.9344586,0.997643,0.9554752,0.9531126,0.9181409,0.91264284,0.99597436,0.997338,0.009657232,0,0
19,0.95836234,0.821089,0.0,0.9357821,0.99776727,0.95572203,0.9541106,0.91849375,0.9143528,0.99609566,0.99748325,0.009894212,0,0
20,0.9581893,0.82019705,0.0,0.9354542,0.9978791,0.95593756,0.9539837,0.918792,0.9140126,0.9962132,0.9976107,0.010148768,0,0
21,0.9575015,0.81611896,0.0,0.9341545,0.9979787,0.95603055,0.95299786,0.9188677,0.91210634,0.9963261,0.9977279,0.010618897,1,0
22,0.9579119,0.8192681,0.0,0.93485147,0.9980708,0.95617014,0.95382136,0.9190342,0.9135374,0.9964337,0.9978221,0.010989973,0,0
23,0.9581581,0.8192857,0.0,0.93508285,0.9981548,0.95629036,0.95398164,0.91916823,0.91375,0.9965372,0.9979192,0.01124777,0,0
24,0.9587623,0.8199863,0.0,0.9358654,0.9982319,0.95642596,0.9545159,0.91933495,0.9146611,0.9966358,0.99800205,0.011546111,0,0
25,0.9593309,0.8232589,0.0,0.9367494,0.9983027,0.956605,0.95544076,0.9195856,0.9162961,0.99672997,0.9980793,0.011838932,0,0
26,0.95929617,0.82427305,0.0,0.93677783,0.9983671,0.9567777,0.9555568,0.9198285,0.91644686,0.99681956,0.9981537,0.012374252,1,0
