Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9844973,0.9166667,0.0,0.97444445,1.0,0.98316497,0.9795044,0.9668874,0.959832,1.0,1.0,0.0057142857,1,0
2,0.9723336,0.8677686,0.0,0.95853996,0.99724513,0.9753915,0.96686494,0.95404816,0.93844604,0.99771166,0.99705887,0.0055555557,0,0
3,0.9591358,0.82417583,0.0,0.946154,0.9867216,0.96624243,0.9528436,0.9427646,0.92340404,0.9909194,0.98422223,0.005217391,0,0
4,0.9647594,0.8477366,0.0,0.95281225,0.98902607,0.96483076,0.96003294,0.9417098,0.93516505,0.98911566,0.9862596,0.0054054055,0,0
5,0.96647537,0.8580858,0.0,0.9574259,0.9878987,0.96486187,0.96240354,0.9429806,0.9403464,0.9877828,0.9855202,0.0063829785,1,0
6,0.96661836,0.8543956,0.0,0.95860803,0.9864925,0.96484315,0.96246415,0.944153,0.9415515,0.9864603,0.98432684,0.0069868998,0,0
7,0.96822375,0.8611765,0.0,0.9611372,0.9868626,0.96528107,0.9642918,0.94562703,0.94442785,0.9857694,0.9850094,0.0074626864,0,0
8,0.96559656,0.8539095,0.0,0.95668715,0.98758554,0.96515036,0.96202725,0.9457225,0.9403981,0.9853933,0.98467475,0.0077922074,0,0
9,0.9673917,0.86288846,0.0,0.95834845,0.9889699,0.9654768,0.96417636,0.9462644,0.94292563,0.98548555,0.986407,0.008139535,0,0
10,0.9674273,0.86019737,0.0,0.9583881,0.9889252,0.9656989,0.96363723,0.9467136,0.9428526,0.98546124,0.985359,0.008290155,0,0
11,0.9689985,0.8654708,0.0,0.95984054,0.98993504,0.9660705,0.96495104,0.9472399,0.94418156,0.9856649,0.98665476,0.008430913,0,0
12,0.96873266,0.86145407,0.0,0.9592364,0.99003184,0.96630734,0.9644549,0.947551,0.943421,0.98582107,0.986448,0.009012876,1,0
13,0.96808493,0.856962,0.0,0.9574051,0.9908015,0.9664178,0.9641022,0.94751734,0.9417567,0.9860876,0.9875339,0.0095808385,0,0
14,0.9674023,0.85546416,0.0,0.9568156,0.9904817,0.9664542,0.9636512,0.9473974,0.94101274,0.9862935,0.98740566,0.009908257,0,0
