timestamp,cardinality
1,3.0
200,2.1861702127659575
400,1.7835051546391754
600,1.2679738562091503
800,1.3584905660377358
1000,1.371900826446281
1200,1.3253012048192772
1400,1.0618556701030928
1600,1.3612903225806452
1800,1.3157894736842106
2000,1.3229813664596273
2200,1.2222222222222223
2400,1.2567567567567568
2600,1.2925170068027212
2800,1.2671232876712328
3000,1.2900763358778626
