Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.95317465,0.8032787,0.0,0.92841536,0.99590164,0.957377,0.95303416,0.9240506,0.9165079,0.99319726,0.99259263,0.0,0,0
2,0.9495315,0.78688526,0.0,0.92144805,0.9979508,0.95414853,0.94741184,0.9161426,0.90334386,0.9954442,0.996,0.0,0,0
3,0.94542897,0.75409836,0.0,0.91612035,0.99590164,0.94981116,0.939821,0.90815276,0.8908249,0.9954751,0.99452055,0.0,0,0
4,0.95166874,0.78688526,0.0,0.92807394,0.99351096,0.95040524,0.94800496,0.90999377,0.9068254,0.9945726,0.99310243,0.0,0,0
5,0.95513266,0.80263156,0.0,0.9326207,0.99479175,0.9518255,0.95056707,0.9125932,0.9104558,0.9945824,0.9943755,0.0010752688,1,0
6,0.95495737,0.7972603,0.0,0.9332419,0.9938356,0.952381,0.9492646,0.9139308,0.90889245,0.9942085,0.9933901,0.0017699115,0,0
7,0.95609003,0.80516434,0.0,0.9347026,0.9947183,0.9529195,0.94982976,0.91491246,0.909119,0.99422103,0.9943576,0.002264151,0,0
8,0.95416665,0.80082136,0.0,0.9314851,0.99537987,0.9530466,0.9488609,0.9150034,0.90676993,0.9943904,0.99504966,0.002631579,0,0
9,0.9528743,0.8010949,0.0,0.93010926,0.99452555,0.9530903,0.9487297,0.91514236,0.90762776,0.9943216,0.9937307,0.0029411765,0,0
10,0.95233876,0.7963875,0.0,0.9285986,0.9950739,0.9529879,0.94750696,0.9148984,0.9048498,0.9943868,0.9943851,0.003141361,0,0
11,0.95265883,0.79850745,0.0,0.9287063,0.9955224,0.9529509,0.94759345,0.9147207,0.90459776,0.9945161,0.9948803,0.0033175356,0,0
12,0.9528198,0.7958904,0.0,0.92847013,0.99589044,0.95291746,0.9473051,0.91452247,0.903701,0.99467766,0.9953302,0.0041339984,1,0
13,0.9520215,0.7914033,0.0,0.9268435,0.99620736,0.95277673,0.9470257,0.91411585,0.9028762,0.9948522,0.99571496,0.004830668,0,0
14,0.95134395,0.7899061,0.0,0.92603666,0.9960877,0.95258707,0.9462654,0.91366905,0.9015945,0.9949682,0.99559355,0.005395704,0,0
15,0.951947,0.79079956,0.0,0.9266519,0.99634904,0.95243424,0.9463297,0.9132791,0.90148866,0.9950972,0.99586505,0.005882642,0,0
16,0.9535876,0.7997947,0.0,0.9293633,0.9962355,0.9525445,0.9482475,0.9134082,0.90529984,0.99518454,0.995473,0.006342356,0,0
17,0.9545815,0.8038647,0.0,0.93072456,0.99645734,0.9527393,0.9492663,0.9136832,0.9069567,0.9952834,0.9957167,0.006444602,0,1
18,0.9535575,0.8020073,0.0,0.92995745,0.9956661,0.95284057,0.948906,0.9138797,0.90700674,0.9952714,0.9948638,0.00655225,0,0
19,0.9546486,0.8063958,0.0,0.9314751,0.99589455,0.9530369,0.9500289,0.91422755,0.9088322,0.9952872,0.9951378,0.0066413395,0,0
20,0.95385885,0.8029557,0.0,0.9305145,0.99568963,0.95315,0.94914806,0.9144327,0.90738714,0.9952908,0.9949384,0.0067139626,0,0
21,0.9533425,0.80046946,0.0,0.92945987,0.99589205,0.95317113,0.9482348,0.914452,0.90551966,0.995314,0.9951793,0.0070450664,1,0
22,0.9535842,0.8019432,0.0,0.9299449,0.9958271,0.9532351,0.9489758,0.91456103,0.9069209,0.9953244,0.9951205,0.00757697,1,0
23,0.95432204,0.8041458,0.0,0.9309027,0.99600905,0.9533363,0.94985366,0.91472507,0.9083377,0.9953508,0.99534625,0.00800499,0,0
24,0.9551784,0.80547947,0.0,0.9319746,0.99617577,0.9534653,0.9505682,0.9149311,0.90948474,0.9953881,0.99553883,0.008435961,0,0
25,0.9560056,0.8086785,0.0,0.93311375,0.9963291,0.9536476,0.9516122,0.91522795,0.91126186,0.99543417,0.99570143,0.008527579,0,1
26,0.95634145,0.81163085,0.0,0.93369114,0.9964707,0.95384955,0.9521235,0.9155559,0.91207,0.9954863,0.9958566,0.008646314,0,0
27,0.9556409,0.80827755,0.0,0.932491,0.9966017,0.953985,0.9516132,0.91575813,0.91101074,0.9955421,0.99600375,0.008723417,0,0
28,0.9545896,0.8039906,0.0,0.9307311,0.99672335,0.95402443,0.9502571,0.9157813,0.9084202,0.9956008,0.9961337,0.008776379,0,0
29,0.95433176,0.8022663,0.0,0.9301694,0.9968366,0.95403,0.94913864,0.915739,0.90628684,0.995663,0.99624395,0.008809856,0,0
