Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.88305557,0.6333333,0.0,0.97638893,0.8361112,0.88475835,0.88010055,0.96747965,0.9595238,0.8150685,0.81282055,0.01,1,0
2,0.86377215,0.57983196,0.0,0.9661065,0.8186275,0.8729559,0.8609799,0.9585635,0.94252855,0.8013857,0.7924189,0.026076298,2,0
3,0.8655253,0.56179774,0.0,0.95187277,0.8286518,0.8727498,0.86648583,0.94871795,0.92964906,0.808046,0.8113596,0.039415143,2,0
4,0.84524566,0.5272727,0.0,0.9542425,0.798106,0.8660269,0.85180587,0.94710326,0.93560684,0.79773694,0.78178275,0.12680328,19,0
5,0.82281077,0.5059761,0.0,0.9379815,0.7732403,0.8574491,0.8362465,0.9467456,0.9366887,0.78354555,0.75525916,0.2687797,30,0
6,0.8022391,0.48965517,0.0,0.91988516,0.7528734,0.8484969,0.8238486,0.94584996,0.93475276,0.76931405,0.73646986,0.3809909,22,0
7,0.7707285,0.4537037,0.0,0.88971204,0.7191358,0.8379091,0.804703,0.9457283,0.93528783,0.75215816,0.7061152,0.46660432,27,6
8,0.6746828,0.38582677,0.020997375,0.77952766,0.631671,0.81964356,0.7457819,0.94564277,0.9348534,0.7232732,0.6203233,0.46073183,4,0
9,0.60022134,0.33561644,0.061643835,0.68964994,0.5658295,0.79811436,0.69695646,0.9453751,0.93313104,0.69054794,0.5561863,0.45835915,4,0
10,0.53679556,0.29577464,0.09859155,0.61532533,0.50737756,0.77351856,0.6455542,0.94489837,0.9304987,0.6547619,0.49421254,0.45569724,2,1
11,0.48574302,0.26486486,0.12432432,0.555946,0.45975974,0.74856013,0.6046568,0.94427073,0.9276198,0.6200483,0.4485042,0.45421767,3,0
12,0.448215,0.2409836,0.1557377,0.5119126,0.42513663,0.7245558,0.5715646,0.9438901,0.9279669,0.5879356,0.4129599,0.4567605,6,0
13,0.41325605,0.21973094,0.16741405,0.47149974,0.3923767,0.70159125,0.5406326,0.9436599,0.9285318,0.55836016,0.38133,0.45952153,2,0
14,0.38396108,0.20220083,0.18982118,0.43801007,0.36451173,0.67951924,0.5136158,0.9435247,0.92861855,0.5309542,0.35497585,0.46508557,3,1
