Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.88633,0.6034483,0.0,0.98275864,0.83620703,0.88888884,0.88551754,0.9747899,0.9647058,0.8169014,0.81834346,0.037957676,3,0
2,0.8446201,0.54867256,0.0,0.9382006,0.7994099,0.88135594,0.8738308,0.96848136,0.9525463,0.80861247,0.8071319,0.056857157,6,0
3,0.8496243,0.5263158,0.0,0.9346005,0.8143275,0.87989724,0.876112,0.9593837,0.93878984,0.81257415,0.8212797,0.073251724,3,0
4,0.8584125,0.5418502,0.0,0.9444935,0.8219532,0.8804306,0.8826497,0.9573579,0.948077,0.8149466,0.8256699,0.09539049,5,0
5,0.8581888,0.5400697,0.0,0.945064,0.8217192,0.88095844,0.88282967,0.9573407,0.95089054,0.815864,0.8238611,0.110613845,1,0
6,0.8618082,0.54492754,0.0,0.94657,0.82681185,0.8817243,0.8852033,0.9571372,0.95079166,0.8173271,0.8280799,0.12493734,3,0
7,0.8611147,0.55445546,0.0,0.9490099,0.82487637,0.8822177,0.8849599,0.95744056,0.95353746,0.8179539,0.8255846,0.13718519,2,0
8,0.85906947,0.55411255,0.0,0.94494945,0.8266595,0.8821556,0.88291454,0.9567887,0.9499914,0.81832325,0.8246852,0.15087962,3,0
9,0.85654426,0.55598456,0.0,0.9444658,0.8219111,0.8821459,0.8823654,0.9570753,0.953551,0.818097,0.8210699,0.17042677,5,0
10,0.85503894,0.5572917,0.0,0.94658554,0.8180843,0.88202244,0.88161635,0.95802945,0.957907,0.8171893,0.81658125,0.18780865,3,0
11,0.85555923,0.5597484,0.0,0.94848007,0.8179505,0.88210803,0.88293076,0.9590723,0.9604945,0.8165787,0.8169581,0.20147511,1,0
12,0.85794455,0.5648415,0.0,0.9498559,0.8206291,0.88249475,0.8846409,0.9599455,0.960876,0.81660867,0.81961346,0.21290633,3,0
13,0.85228014,0.5561497,0.0,0.94251347,0.8157087,0.8825376,0.88239706,0.96053225,0.96114767,0.81625795,0.8155739,0.22418508,7,0
14,0.85396504,0.55831265,0.0,0.9415841,0.81883824,0.88289577,0.8848824,0.96106523,0.9615203,0.8164858,0.81955945,0.23388202,3,0
15,0.8545225,0.5596756,0.0,0.9427387,0.8185405,0.883229,0.88523275,0.96164066,0.9630786,0.8166406,0.8190303,0.24548618,4,0
16,0.8537409,0.5579632,0.0,0.9437524,0.8161798,0.8834115,0.88488716,0.9623549,0.9653509,0.81643796,0.8168049,0.25482547,1,0
17,0.84210455,0.5506653,0.0051177074,0.9318494,0.80467486,0.8828961,0.8780902,0.9627725,0.9630793,0.8152583,0.8068849,0.261347,7,0
18,0.8258321,0.5362319,0.004830918,0.9129632,0.79082197,0.8819228,0.8712788,0.9630503,0.9624944,0.8134016,0.79585564,0.26349348,3,0
19,0.82025385,0.525641,0.004578755,0.905907,0.7864783,0.8808998,0.86890495,0.9633155,0.96295846,0.8114748,0.7915892,0.26612166,4,0
20,0.81320524,0.51523066,0.0043516103,0.89650464,0.7814485,0.8796828,0.865004,0.96352583,0.9622553,0.8092633,0.785606,0.26899007,4,0
21,0.8061664,0.5,0.0041390727,0.88910055,0.7754976,0.8782875,0.86168176,0.96368617,0.96217805,0.80679214,0.7801932,0.27227587,2,0
22,0.800917,0.49526066,0.003949447,0.8818719,0.7719072,0.87684774,0.85936743,0.9637102,0.9611298,0.804349,0.77709067,0.27516207,3,0
23,0.7944094,0.48526078,0.0037792895,0.87272567,0.76737326,0.8753899,0.85758024,0.9638093,0.9622582,0.8018303,0.7734423,0.27574426,4,0
24,0.7854955,0.47539797,0.004341534,0.86249334,0.75967294,0.87382764,0.8536515,0.96392375,0.96274453,0.79913414,0.7667658,0.27609232,2,0
25,0.7825964,0.47083333,0.004166667,0.85900396,0.7571768,0.87230134,0.8521038,0.9640413,0.9631127,0.7965045,0.7640403,0.276318,3,0
26,0.78030473,0.46128172,0.0040053404,0.85673034,0.7556193,0.8708416,0.851058,0.9642063,0.9639735,0.7939618,0.7618216,0.27754945,3,0
27,0.77365255,0.45501286,0.0038560412,0.8487887,0.7499469,0.8693195,0.84812695,0.9643477,0.963949,0.79133976,0.75715226,0.27761653,3,0
28,0.7691207,0.44554454,0.0043316833,0.8421812,0.74767977,0.86783755,0.84704053,0.96446115,0.9638852,0.7888113,0.7554616,0.2771328,1,0
29,0.76700747,0.44179106,0.0041791047,0.8381579,0.74651736,0.8664675,0.84580016,0.96449083,0.9621046,0.7865306,0.7545821,0.27571,2,0
30,0.76717603,0.44009218,0.004032258,0.8367402,0.74796456,0.86528283,0.8463837,0.96453834,0.962299,0.7845491,0.7553917,0.27346423,0,0
31,0.7643276,0.43183082,0.0038953812,0.83287716,0.7463175,0.864156,0.84573543,0.9646109,0.96284944,0.7826505,0.75402176,0.272472,0,0
32,0.75948626,0.42564654,0.0037715517,0.8270097,0.7428155,0.8630146,0.84353817,0.9646652,0.96276456,0.7807445,0.7505872,0.27184254,2,0
