Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9861176,0.91803277,0.0,0.97896177,0.99590164,0.97986573,0.97514844,0.9668874,0.9583069,0.99319726,0.99259263,0.0,0,0
2,0.97195536,0.86885244,0.0,0.95614755,0.9979508,0.973274,0.963963,0.9520697,0.93392277,0.9954442,0.996,0.0,0,0
3,0.964421,0.83516484,0.0,0.9470697,0.99404764,0.96802646,0.9579168,0.94307196,0.9247454,0.9943375,0.9935566,0.0029850747,1,0
4,0.9654696,0.8487395,0.0,0.95357156,0.9887956,0.96634454,0.96010756,0.9427828,0.9351266,0.99111414,0.98645985,0.021041984,5,0
5,0.954052,0.82312924,0.0,0.9584467,0.96712023,0.9621331,0.95143205,0.9441513,0.9396637,0.98081315,0.9634989,0.042502493,5,0
6,0.9385282,0.8057143,0.0,0.94785696,0.9485715,0.95816505,0.94511455,0.94518805,0.94081247,0.97150344,0.9494562,0.062109508,5,0
7,0.93757695,0.8078818,0.0,0.95340705,0.9433499,0.95532227,0.94470865,0.946999,0.946317,0.9637931,0.9431058,0.083325416,5,0
8,0.9220438,0.7736264,0.0,0.9489009,0.9216485,0.9511469,0.93276113,0.9486885,0.9476775,0.95361817,0.9183071,0.11439867,12,0
9,0.9009331,0.72691554,0.0,0.92554,0.9049115,0.9462649,0.9235499,0.9496571,0.9461647,0.94289696,0.9019909,0.12741885,7,0
10,0.8765428,0.68439716,0.0,0.90709186,0.8781915,0.940844,0.91097546,0.95067495,0.9471016,0.9312142,0.877504,0.13540629,6,5
11,0.8501754,0.649919,0.0,0.8832251,0.8502973,0.9342354,0.8959221,0.95138353,0.9473642,0.91769457,0.84977895,0.1403259,8,0
12,0.8371506,0.62053573,0.0,0.87170136,0.838393,0.92800665,0.88962823,0.9518164,0.94718134,0.9053591,0.8386685,0.14194727,6,0
13,0.8217415,0.5906593,0.0,0.85668516,0.8246568,0.92174256,0.8800183,0.9517167,0.944125,0.89359885,0.8240639,0.1474284,5,0
14,0.80893755,0.5659411,0.0,0.8462446,0.8109477,0.9158487,0.87409085,0.9515825,0.9440036,0.8827015,0.8138195,0.15742396,8,5
15,0.7906206,0.5394737,0.0,0.8288483,0.79248416,0.90988654,0.8644562,0.951405,0.9437626,0.8718403,0.7974452,0.16660058,6,0
16,0.78153276,0.51839465,0.0,0.8217213,0.78381646,0.90453637,0.8607466,0.9515581,0.94676363,0.861943,0.7890577,0.17381708,0,0
17,0.7663293,0.4973822,0.0,0.8085524,0.76719034,0.8992457,0.851818,0.951786,0.9475236,0.8522026,0.77367246,0.17585625,3,9
18,0.7560496,0.4786918,0.0019821606,0.7986465,0.75718546,0.89420646,0.8462578,0.95205224,0.9481945,0.84298724,0.7641112,0.17864315,7,0
19,0.7497863,0.46566322,0.0018814675,0.7932121,0.7507841,0.8897097,0.8433039,0.9524237,0.94968575,0.8347445,0.75835466,0.18594965,7,0
20,0.7370666,0.45218945,0.0026809652,0.78062373,0.73780185,0.8851184,0.83532125,0.9526826,0.94873035,0.8265029,0.7461305,0.18855205,5,6
21,0.7271622,0.4348936,0.0034042553,0.7699445,0.7290215,0.8805844,0.8297484,0.952759,0.947499,0.81857467,0.7380296,0.19057019,5,0
22,0.71661747,0.4207961,0.004874086,0.75983065,0.718278,0.8762076,0.82427096,0.9528718,0.94815695,0.810961,0.72901773,0.19374733,5,0
23,0.7051004,0.40511233,0.0061967466,0.7489168,0.7065712,0.8717524,0.8168352,0.9530152,0.94888866,0.8032592,0.71704656,0.1906661,1,6
24,0.69006103,0.38959107,0.00669145,0.7343011,0.69189584,0.8672716,0.80874956,0.95315,0.9490611,0.7955893,0.70458233,0.19088286,7,0
25,0.67814225,0.379015,0.0078515345,0.72159284,0.68048996,0.86276203,0.8020195,0.95326555,0.94921076,0.78795344,0.6943489,0.19350585,5,0
26,0.6688602,0.36813188,0.012362638,0.7117456,0.6712109,0.85832125,0.79626405,0.9534409,0.95042247,0.780459,0.6851352,0.19776702,6,0
27,0.6563745,0.3567174,0.0132362675,0.70074004,0.6581621,0.8538792,0.78954566,0.9536215,0.95127136,0.773026,0.6748196,0.20271078,6,2
28,0.6457203,0.34588385,0.0146777285,0.6894605,0.6480427,0.84950465,0.783768,0.95381606,0.9520405,0.7657596,0.66604507,0.2051624,5,0
29,0.6380753,0.33518177,0.020332716,0.6803352,0.64142495,0.84514487,0.77857655,0.9539182,0.9500979,0.75863886,0.6595143,0.20454833,5,0
30,0.62767243,0.3244207,0.02257873,0.6691031,0.631392,0.84085226,0.7726675,0.9540401,0.9509223,0.7516733,0.65069216,0.20322911,1,4
31,0.61654603,0.31382674,0.025243832,0.65746826,0.6204148,0.8365013,0.76565427,0.9541723,0.95163804,0.744667,0.6404815,0.20294309,1,0
32,0.6082406,0.3063263,0.02719201,0.64746594,0.6129855,0.8322694,0.76129377,0.95432335,0.9524249,0.7378956,0.63405305,0.20288615,2,0
33,0.59796953,0.2976894,0.03116604,0.63596636,0.60327786,0.82796186,0.75460565,0.9544802,0.95310843,0.7310585,0.62453467,0.20090196,2,4
34,0.5900542,0.28988528,0.03649635,0.6263989,0.5965155,0.82371575,0.7497448,0.9546617,0.95405406,0.72435915,0.6175066,0.2003263,4,0
35,0.5825539,0.28238866,0.04048583,0.61788946,0.58944,0.8195332,0.7453829,0.9548353,0.95435554,0.71781707,0.61148727,0.19920932,3,0
36,0.5756595,0.27482793,0.043264505,0.6103488,0.58283365,0.8154081,0.7406085,0.954987,0.95433205,0.71142745,0.60509646,0.19941667,3,0
37,0.5695288,0.26877093,0.04399809,0.60359454,0.57694906,0.8114255,0.73719496,0.95513314,0.9547037,0.70530635,0.6004055,0.19888254,4,2
38,0.56488454,0.26359832,0.044630405,0.5978147,0.5729433,0.8075815,0.73427653,0.9552915,0.95541656,0.69943297,0.5962654,0.19827032,1,0
39,0.5573618,0.2575826,0.0488909,0.5895954,0.5654148,0.8037424,0.7288531,0.955461,0.95605725,0.6936043,0.5889023,0.19842908,3,0
40,0.5509327,0.25286344,0.04889868,0.5827971,0.55899477,0.7999736,0.7243483,0.9555963,0.95575124,0.68793976,0.5831566,0.1967451,0,4
41,0.54464704,0.24838848,0.052857757,0.5754617,0.5533312,0.79625463,0.72030836,0.95572186,0.9559838,0.68239367,0.57785237,0.19521275,4,0
42,0.5393825,0.24318658,0.056184486,0.56944066,0.54830265,0.79260254,0.716663,0.95586455,0.9567186,0.67697495,0.5729108,0.1945869,3,0
43,0.5321089,0.23864101,0.05853459,0.56114036,0.5412888,0.7889834,0.71159106,0.9560038,0.9568451,0.6716428,0.56641126,0.19444212,3,2
44,0.5255914,0.2336262,0.061102238,0.5536672,0.53522456,0.7854277,0.70729035,0.95613396,0.95692235,0.66644233,0.5609544,0.19364661,0,0
45,0.519362,0.22890624,0.064453125,0.5467966,0.52918065,0.78191304,0.70286125,0.9562511,0.9569786,0.66134125,0.55538386,0.19391015,5,0
46,0.5133927,0.2240458,0.06908397,0.5398662,0.52374154,0.7784144,0.69799435,0.95636934,0.9571315,0.65629536,0.5492803,0.19316815,1,3
47,0.50896496,0.2191116,0.07054871,0.5347391,0.51985943,0.77500415,0.69493306,0.95650065,0.9577988,0.65140057,0.5452817,0.19250269,2,0
48,0.50495076,0.21504198,0.07301935,0.5300593,0.5163027,0.7716783,0.69217944,0.9566267,0.9580137,0.6466576,0.5418299,0.19209017,1,0
49,0.49967533,0.21050751,0.076483205,0.5240407,0.51161075,0.768376,0.68794936,0.95674294,0.9579159,0.64198065,0.5366944,0.19283819,2,0
50,0.49457514,0.2061603,0.079103954,0.5187898,0.50641245,0.7650947,0.68354726,0.9568505,0.95790654,0.6373648,0.5313581,0.19297197,2,5
51,0.49060398,0.2022626,0.08090504,0.51486087,0.50222397,0.7618565,0.67987084,0.95695263,0.95799744,0.63283825,0.5269006,0.19280097,1,0
