Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.6132709,0.0,0.016393442,0.5046449,0.8469946,0.6443299,0.67618746,0.5186722,0.5561479,0.8503401,0.86230934,0.0,0,0
2,0.591283,0.0,0.024590164,0.4871584,0.81215835,0.633218,0.6535778,0.51046026,0.5366992,0.833713,0.83553475,0.0,0,0
3,0.6038248,0.0,0.016393442,0.4969033,0.82103825,0.63789386,0.66543674,0.51570135,0.54634804,0.83597285,0.85091174,0.0,0,0
4,0.55254775,0.008264462,0.020661157,0.48264453,0.7283056,0.6246663,0.62635523,0.5145119,0.5412008,0.79483694,0.7433103,0.002923077,2,0
5,0.52180356,0.016778523,0.023489933,0.48758385,0.65827703,0.60967505,0.59977156,0.5136901,0.54312724,0.7497729,0.66960675,0.017110217,5,0
6,0.50476146,0.022408964,0.019607844,0.48566768,0.61974764,0.597392,0.5850799,0.5135451,0.5440968,0.71396106,0.6327398,0.03093346,2,0
7,0.49739859,0.02676399,0.01703163,0.49995956,0.5908351,0.58739644,0.57408917,0.51479506,0.5501636,0.6838379,0.6001903,0.05358089,7,0
8,0.4843607,0.027777778,0.014957265,0.4925572,0.5689813,0.57950175,0.5659256,0.51638854,0.5533117,0.66019046,0.57912797,0.064122505,4,0
9,0.4812116,0.030592734,0.015296367,0.48792255,0.5614082,0.5735936,0.5638054,0.51813024,0.55699027,0.6423547,0.57078934,0.073466115,6,0
10,0.47682756,0.03626943,0.018998273,0.48632732,0.5504891,0.56900865,0.559584,0.52064914,0.5611891,0.6272716,0.55798805,0.07174042,5,4
11,0.47391802,0.036277603,0.025236594,0.48259762,0.54426897,0.56515265,0.5566084,0.52276367,0.56172585,0.6150225,0.5515833,0.07437658,6,0
12,0.46791562,0.036443148,0.03206997,0.47832873,0.5343536,0.5615439,0.5516513,0.5248189,0.5642125,0.60379535,0.53963727,0.08412806,9,0
13,0.46252838,0.037837837,0.035135135,0.4707435,0.52772504,0.5585876,0.5505729,0.52692384,0.56834793,0.5943001,0.53387594,0.09449518,7,0
14,0.4602231,0.03768844,0.036432162,0.46710658,0.52451825,0.55622864,0.55063695,0.52898335,0.5713274,0.5864328,0.53139275,0.102268085,5,3
15,0.45776948,0.03647059,0.04235294,0.46486288,0.52031356,0.5540972,0.5494637,0.5309791,0.5742885,0.57931995,0.5266962,0.11374694,7,0
16,0.46379608,0.038631346,0.0397351,0.46854326,0.52733606,0.5529142,0.5551537,0.53308266,0.5785991,0.57427824,0.5335344,0.124793276,5,0
17,0.45914218,0.038421597,0.039460022,0.4652996,0.5194875,0.5516708,0.5518094,0.53495455,0.5794309,0.5694654,0.52670145,0.12925588,4,15
18,0.45711857,0.038348082,0.0373648,0.4632581,0.5158308,0.55069983,0.55156237,0.5367664,0.5811218,0.5653758,0.52486455,0.13331552,7,0
19,0.45173255,0.037383176,0.041121494,0.45788178,0.508816,0.5495923,0.5481149,0.53840977,0.5814692,0.5612494,0.51837957,0.13754912,8,0
20,0.45239487,0.040035587,0.041814946,0.45906007,0.50768065,0.5487845,0.5486347,0.54024255,0.58430314,0.5576009,0.51707035,0.14050567,7,5
21,0.44941103,0.03989813,0.044142615,0.45522088,0.50386226,0.5479485,0.5471901,0.54201704,0.58614296,0.5540112,0.5130919,0.14638795,7,0
22,0.45037812,0.041396104,0.04301948,0.45662886,0.5034495,0.5472999,0.54708284,0.5436864,0.5864843,0.5509618,0.51264226,0.15337549,7,0
23,0.4477697,0.04182804,0.04570101,0.45497027,0.4993801,0.5466055,0.54582083,0.5452902,0.58871126,0.5479273,0.50875556,0.15319404,2,12
24,0.44289562,0.041573867,0.047512993,0.44939366,0.49420914,0.5458281,0.5432587,0.54679,0.58981955,0.54486954,0.5035112,0.15505913,5,0
25,0.4413239,0.040685225,0.049964312,0.44702575,0.49281448,0.545094,0.5413383,0.5482044,0.5897585,0.54201883,0.5002656,0.15600377,7,0
26,0.4405707,0.04052198,0.050824177,0.44490606,0.49234203,0.5445338,0.54226655,0.5496359,0.5918037,0.5395255,0.5003818,0.15779835,6,0
27,0.43651706,0.04232804,0.05357143,0.44055322,0.48741186,0.54393154,0.5401712,0.5510094,0.59291023,0.5370332,0.49604812,0.15840483,5,4
28,0.4337546,0.04267516,0.055414014,0.4366027,0.4846922,0.543359,0.5396291,0.5523033,0.59414995,0.53469974,0.49427328,0.15845567,3,0
29,0.43047187,0.041079093,0.058859594,0.4329857,0.48087072,0.5426921,0.53668565,0.5535286,0.5941101,0.5322718,0.48938364,0.1581031,0,0
30,0.42799076,0.042011835,0.06153846,0.42970386,0.47820523,0.54196703,0.53442055,0.5545928,0.5933261,0.5299033,0.48615503,0.15563373,2,8
31,0.42711163,0.04178592,0.06124785,0.4282291,0.47729456,0.5413178,0.53427327,0.5556664,0.5946312,0.52769166,0.4850394,0.1548601,4,0
32,0.42613372,0.04205866,0.061981183,0.42745775,0.4759916,0.54073524,0.53449476,0.55679107,0.59726584,0.52557945,0.48366314,0.1544141,1,0
33,0.42455027,0.042918455,0.065987125,0.4254557,0.47410595,0.5400904,0.53254354,0.557793,0.5969308,0.5234769,0.480694,0.15380453,4,3
34,0.42546278,0.043206662,0.06715252,0.42603642,0.47496104,0.5395541,0.5336973,0.5588175,0.59883386,0.5215746,0.48134083,0.15423915,4,0
35,0.42243123,0.042994436,0.07081436,0.4226686,0.47157314,0.5389701,0.53200257,0.5598362,0.60017765,0.5196036,0.47773585,0.15516418,5,0
36,0.42030677,0.043264505,0.07325467,0.42013234,0.469297,0.5383314,0.52997816,0.5607949,0.6005562,0.5175982,0.47424436,0.15656543,4,0
37,0.4183171,0.044082414,0.075227596,0.41768047,0.46696225,0.5377108,0.5287885,0.561724,0.6011015,0.5156665,0.47200578,0.15793332,8,8
38,0.41877428,0.047552448,0.07738928,0.41895065,0.46602955,0.5371028,0.52867764,0.56266266,0.60323334,0.5137642,0.4705239,0.16003169,3,0
39,0.416978,0.04725125,0.079054974,0.4179611,0.46318343,0.536484,0.5272163,0.5635827,0.60436594,0.5118716,0.46753392,0.16135696,5,0
40,0.41842028,0.05090748,0.07968128,0.41932967,0.4643869,0.5359648,0.528476,0.56455106,0.60662234,0.510134,0.46816587,0.16099837,3,9
41,0.4185978,0.0514261,0.07994814,0.41961926,0.46393698,0.53549224,0.5286398,0.5655239,0.6079553,0.5084893,0.46763134,0.16164719,6,0
42,0.41608226,0.05143339,0.08178752,0.41676453,0.46110886,0.5349737,0.5268137,0.56642497,0.60799307,0.50683147,0.46475893,0.16238387,3,0
43,0.414831,0.05026782,0.08075814,0.4157185,0.45944938,0.53446925,0.5260105,0.5672695,0.60781544,0.5052548,0.4636135,0.16143782,6,5
44,0.4141371,0.051488336,0.08045052,0.4153387,0.4580653,0.5339815,0.52571005,0.5681012,0.6088842,0.50372803,0.46252817,0.16124602,2,0
45,0.41272828,0.051948052,0.079496264,0.41376704,0.4561526,0.5334984,0.52469295,0.56890315,0.6089045,0.5022423,0.46094432,0.16057917,6,0
46,0.41114187,0.05269231,0.08115385,0.41233924,0.45407078,0.5329924,0.5239316,0.5696729,0.6098886,0.50074995,0.45921096,0.1594601,2,5
47,0.40913123,0.052691005,0.08355288,0.41045606,0.45173156,0.53245157,0.52229506,0.5704134,0.61047524,0.49922734,0.45637408,0.15945157,4,0
48,0.40869528,0.054552156,0.0844084,0.4101113,0.45102012,0.53193766,0.52225125,0.5711457,0.6115095,0.49776697,0.45573106,0.15929797,5,0
49,0.40649635,0.05481428,0.08618824,0.40798125,0.44838363,0.53138554,0.5203488,0.57184637,0.61193174,0.49627188,0.45261025,0.15946516,1,0
50,0.40345222,0.054731637,0.08898305,0.40487835,0.44507465,0.53078425,0.5182122,0.57250273,0.6121739,0.49473283,0.4492565,0.15870944,2,2
51,0.4005914,0.054633472,0.09197787,0.4017631,0.44203606,0.5301473,0.51636374,0.5731274,0.6126515,0.49316382,0.4462315,0.15795669,1,0
