timestamp,cardinality
1,3.0
200,3.925
400,1.8465608465608465
600,2.260869565217391
800,2.3657142857142857
1000,2.5737704918032787
1200,2.2768361581920904
1400,2.357142857142857
1600,2.433333333333333
1800,2.3664921465968587
2000,2.4157894736842107
2200,2.4108108108108106
2400,2.1739130434782608
2600,2.26775956284153
2800,2.2263157894736842
3000,2.1595744680851063
