Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkR,unk
1,0.48053327,0.15555556,0.0,0.011111111,0.5029101,0.52861035,0.45192832,0.56395346,0.5035174,0.4974359,0.40992817
2,0.45963463,0.101123594,0.0,0.21993044,0.48405573,0.51785713,0.4089073,0.53604436,0.41760218,0.50086355,0.40056705
3,0.4789157,0.09774436,0.0,0.03159685,0.50199914,0.5193076,0.40557432,0.5323021,0.41143113,0.50693244,0.3998819
4,0.4760541,0.09039548,0.0,0.0028248588,0.5024572,0.5179093,0.3668613,0.5289973,0.37214684,0.50727654,0.36172387
5,0.46741906,0.08144797,0.0,0.094351076,0.49086046,0.51489365,0.36924657,0.5247561,0.37315348,0.50539505,0.36542058
6,0.4714725,0.086792454,0.0,0.16403113,0.49214444,0.51401746,0.36756438,0.52243423,0.36945343,0.50586766,0.36569458
7,0.47070786,0.08737864,0.0,0.07024451,0.48924467,0.51295245,0.36069563,0.52129304,0.3646104,0.5048744,0.356864
8,0.47066212,0.08498584,0.0,0.122959666,0.49004233,0.51211375,0.36840966,0.5200903,0.37103382,0.50437826,0.36582237
9,0.46718046,0.078085646,0.0,0.15696493,0.49028236,0.5104093,0.3621758,0.51682836,0.36061698,0.5041477,0.36374813
10,0.46893698,0.07256236,0.0,0.03715042,0.49479547,0.5091577,0.36108872,0.51440287,0.3594029,0.50401837,0.36279038
11,0.48128787,0.074226804,0.0,0.002749141,0.51076597,0.51012534,0.37073454,0.5139665,0.36683854,0.5063412,0.37471417
12,0.47530797,0.06805293,0.0,0.028467909,0.5078541,0.5102076,0.36754844,0.51241815,0.36091512,0.508016,0.37443015
13,0.4772138,0.07504363,0.0,0.01700324,0.50819147,0.51026297,0.3667265,0.5115885,0.36146495,0.50894415,0.37214342
14,0.4743336,0.074554294,0.0,0.007837462,0.5055814,0.5099217,0.36201522,0.5103598,0.35596895,0.5094844,0.3682704
15,0.47397295,0.075642966,0.0,7.564296E-4,0.5052404,0.50953615,0.36254936,0.50938976,0.3573329,0.50968254,0.36792043
16,0.4771823,0.076595746,0.0,0.03246707,0.50956887,0.5095392,0.3652481,0.50880474,0.3591321,0.51027584,0.3715761
17,0.47786477,0.07610147,0.0,0.003115265,0.5110889,0.50955635,0.3662484,0.50844526,0.3607901,0.51067233,0.37187442
18,0.4746737,0.07566204,0.0,0.026211493,0.5079425,0.50927204,0.36323997,0.5075629,0.35559127,0.51099277,0.37122497
19,0.47564274,0.07526882,0.0,0.0111006815,0.5096897,0.5091279,0.3624358,0.5068695,0.35476726,0.51140666,0.37044314
20,0.47547516,0.076049946,0.0,0.008607643,0.5088895,0.5089498,0.36194834,0.50621104,0.3541415,0.51171833,0.37010714
21,0.47143272,0.075675674,0.0,0.027637066,0.50499946,0.50836784,0.35992333,0.50516266,0.35211474,0.5116139,0.3680861
22,0.4719644,0.07739938,0.0,0.04853801,0.5057701,0.50780857,0.35857922,0.50414705,0.3506492,0.51152366,0.36687618
23,0.4725548,0.076011844,0.0,0.06737648,0.5070778,0.50731105,0.35773307,0.5031485,0.34891883,0.5115431,0.3670042
24,0.47087243,0.07473983,0.0,0.0015452539,0.50292677,0.5067528,0.35685384,0.50238657,0.35010788,0.5111956,0.36386487
25,0.46902907,0.07538601,0.0,0.020524632,0.50013465,0.50605816,0.35472992,0.50154656,0.3484419,0.51065165,0.36124912
26,0.46971866,0.074235804,0.0,0.015349692,0.501971,0.5055335,0.35680375,0.5008694,0.35024533,0.51028544,0.36361244
27,0.46930364,0.07485282,0.0,0.012250191,0.50060844,0.50504667,0.35629225,0.500334,0.35062817,0.50984895,0.36214232
28,0.4672272,0.07380373,0.0,0.012472483,0.4990226,0.5044997,0.35520488,0.49976677,0.34969738,0.50932306,0.36088866
29,0.4667691,0.07204385,0.0,0.0051901154,0.49845308,0.50401646,0.35635015,0.49929252,0.35124093,0.50883055,0.36161017
30,0.4652788,0.070401214,0.0,0.019323686,0.497097,0.50344014,0.35406616,0.49868783,0.34879383,0.50828385,0.35950032
31,0.4665674,0.071794875,0.0,0.010647131,0.49877962,0.50302184,0.35645503,0.49825552,0.3513019,0.5078802,0.36176157
32,0.46920905,0.07097232,0.0,0.029176386,0.50062585,0.5027982,0.35829377,0.49806246,0.35365438,0.5076248,0.36305645
33,0.4697077,0.07157605,0.0,0.044308987,0.50076425,0.5026122,0.3595308,0.49796054,0.35530072,0.5073516,0.3638629
34,0.46789494,0.07147629,0.0,0.010743178,0.49952504,0.50235546,0.35927045,0.49775887,0.35492706,0.5070378,0.3637214
35,0.46698138,0.07073329,0.0,0.00298662,0.49894986,0.5020536,0.35840568,0.49749961,0.35408998,0.5066917,0.36282787
