Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,0
2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1,0
3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666667,1,0
4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64285713,0,0
5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68421054,1,0
6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6818182,1,0
7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65384614,0,0
8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666667,1,0
9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6857143,1,0
10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71794873,2,0
11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74418604,2,0
12,0.84615386,0.84615386,0.15384616,0.84615386,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7659575,0,0
13,0.73333335,0.73333335,0.26666668,0.73333335,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78431374,0,0
14,0.7647059,0.7647059,0.23529412,0.7647059,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7719298,0,0
15,0.7894737,0.7894737,0.21052632,0.7894737,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7619048,0,0
16,0.8095238,0.8095238,0.1904762,0.8095238,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7536232,0,0
17,0.82608694,0.82608694,0.17391305,0.82608694,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74666667,0,0
18,0.84,0.84,0.16,0.84,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7407407,0,0
19,0.8518519,0.8518519,0.14814815,0.8518519,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7356322,0,0
20,0.86206895,0.86206895,0.13793103,0.86206895,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7311828,0,0
21,0.8064516,0.8064516,0.2580645,0.8064516,0.0,0.99610895,0.96153843,1.0,1.0,0.99224806,0.9259259,0.7340425,0,0
22,0.8181818,0.8181818,0.24242425,0.8181818,0.0,0.99298245,0.9642857,1.0,1.0,0.9860627,0.9310345,0.72164947,0,0
23,0.82857144,0.82857144,0.22857143,0.82857144,0.0,0.99047625,0.96666664,1.0,1.0,0.9811321,0.9354839,0.71,0,0
24,0.8333333,0.8333333,0.22222222,0.8333333,0.0,0.9884393,0.9677419,1.0,1.0,0.9771429,0.9375,0.70873785,1,0
25,0.84210527,0.84210527,0.21052632,0.84210527,0.0,0.9868074,0.969697,1.0,1.0,0.9739583,0.9411765,0.7009346,0,0
