Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9596409,0.8360656,0.0,0.9494536,0.9836066,0.96000004,0.95447725,0.9411765,0.93087924,0.97959185,0.97930276,0.0,0,0
2,0.9513985,0.8032787,0.0,0.9306012,0.9918033,0.95374453,0.94416547,0.92324096,0.9031706,0.9863326,0.98905885,0.0,0,0
3,0.9503166,0.7759563,0.0,0.9249547,0.9945355,0.95005435,0.940088,0.9133612,0.8927972,0.989819,0.99266875,0.0,0,0
4,0.9570909,0.80737704,0.0,0.9353828,0.99453557,0.9514816,0.9497835,0.91484034,0.9100858,0.9911805,0.99310243,0.0,0,0
5,0.960176,0.8217822,0.0,0.9396042,0.9955996,0.9535591,0.95301014,0.91771096,0.9149488,0.9923216,0.9943755,0.0027070972,2,0
6,0.96039784,0.8186813,0.0,0.9399725,0.9954213,0.95479876,0.95283824,0.9194991,0.91464025,0.99291694,0.9943657,0.0045285323,0,0
7,0.96098566,0.8258824,0.0,0.941098,0.9952941,0.95571524,0.95336443,0.92091155,0.91596365,0.993253,0.99394953,0.0058355797,0,0
8,0.95949566,0.82510287,0.0,0.9391974,0.99485594,0.956232,0.9531034,0.9217014,0.9154469,0.9934506,0.9939909,0.006798246,0,0
9,0.95934623,0.8263254,0.0,0.93866533,0.99542964,0.95680344,0.95428765,0.92253226,0.9170257,0.99371916,0.99470615,0.00752479,0,0
10,0.9589462,0.8240132,0.0,0.93771917,0.9958882,0.95708406,0.9529688,0.92279786,0.9141269,0.99401635,0.99525803,0.008064186,0,0
11,0.9583262,0.8221226,0.0,0.93647224,0.9962631,0.95724493,0.95258296,0.92284477,0.9130658,0.99430895,0.99567527,0.00856517,0,0
12,0.95850843,0.8214286,0.0,0.9364697,0.99656594,0.95740986,0.95270616,0.92291135,0.91297275,0.9945876,0.9960554,0.010090713,2,0
13,0.9576038,0.81598985,0.0,0.9347504,0.9968274,0.9574272,0.95246804,0.92271984,0.9122707,0.99484766,0.9963711,0.01185176,1,0
14,0.9568845,0.8138987,0.0,0.9335492,0.99705535,0.9573698,0.9518783,0.9224041,0.9109907,0.99509084,0.99660856,0.013440343,0,0
15,0.956894,0.810989,0.0,0.93434066,0.99615383,0.9572727,0.9515851,0.9221269,0.91106236,0.99520385,0.9958805,0.014693575,0,0
16,0.9589154,0.8208033,0.0,0.9374356,0.99639547,0.9574619,0.953983,0.92237216,0.9152563,0.9953271,0.9961317,0.015918598,0,0
17,0.9594035,0.8226744,0.0,0.9384852,0.996124,0.9576665,0.95442533,0.92268103,0.9163305,0.9954096,0.9958251,0.016992053,0,0
18,0.9590189,0.821592,0.0,0.9377707,0.99634033,0.95782447,0.95457506,0.9228956,0.91640216,0.99550116,0.9960664,0.017947579,0,0
19,0.9599204,0.82582325,0.0,0.9390525,0.9965338,0.9580566,0.9556383,0.9232427,0.91818774,0.99559903,0.9962739,0.01883639,0,0
20,0.9597925,0.82454693,0.0,0.938715,0.9967051,0.9582331,0.95521337,0.9234837,0.91725045,0.9956998,0.99645424,0.019908765,1,0
21,0.9593934,0.8219608,0.0,0.93784285,0.99686277,0.9583112,0.95437336,0.9235417,0.9155591,0.9958012,0.99662435,0.020888291,0,0
22,0.95969343,0.8241018,0.0,0.93824816,0.997006,0.95843035,0.9551379,0.92367685,0.91685694,0.9959013,0.99675477,0.021723848,0,0
23,0.9602611,0.82534003,0.0,0.93896407,0.9971367,0.9585696,0.9558292,0.92385,0.91800946,0.9960006,0.9968991,0.022326885,0,0
24,0.961066,0.8271605,0.0,0.94004303,0.9972565,0.9587344,0.9565787,0.92407316,0.9192866,0.9960973,0.9970242,0.02298871,0,0
25,0.9614384,0.8288348,0.0,0.94053054,0.99736667,0.95892197,0.95731217,0.92434055,0.920553,0.9961916,0.9971291,0.023629934,0,0
