Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,0
2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0,0
3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0,0
4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36363637,0,0
5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35714287,0,0
6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4117647,1,0
7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857143,0,0
8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44,0,0
9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44827586,0,0
10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48387095,2,0
11,0.8888889,0.8888889,0.11111111,0.8888889,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5151515,0,0
12,0.8,0.8,0.2,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54285717,0,0
13,0.72727275,0.72727275,0.27272728,0.72727275,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5675676,0,0
14,0.75,0.75,0.25,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5609756,0,0
15,0.76,0.76,0.24,0.76,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5777778,1,0
16,0.7777778,0.7777778,0.22222222,0.7777778,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58,0,0
17,0.79310346,0.79310346,0.20689656,0.79310346,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58181816,0,0
18,0.8064516,0.8064516,0.19354838,0.8064516,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333,0,0
19,0.8181818,0.8181818,0.18181819,0.8181818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5846154,0,0
20,0.82857144,0.82857144,0.17142858,0.82857144,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5857143,0,0
21,0.8378378,0.8378378,0.16216215,0.8378378,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58666664,0,0
22,0.84615386,0.84615386,0.15384616,0.84615386,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5875,0,0
23,0.85365856,0.85365856,0.14634146,0.85365856,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5882353,0,0
24,0.8604651,0.8604651,0.13953489,0.8604651,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5888889,0,0
25,0.8666667,0.8666667,0.13333334,0.8666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58947366,0,0
26,0.87234044,0.87234044,0.12765957,0.87234044,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59,0,0
27,0.877551,0.877551,0.12244898,0.877551,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5904762,0,0
28,0.88235295,0.88235295,0.11764706,0.88235295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59090906,0,0
29,0.8867925,0.8867925,0.11320755,0.8867925,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59130436,0,0
30,0.8909091,0.8909091,0.10909091,0.8909091,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59166664,0,0
31,0.8947368,0.8947368,0.10526316,0.8947368,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.592,0,0
32,0.89830506,0.89830506,0.10169491,0.89830506,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5923077,0,0
33,0.9,0.9,0.1,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1,0
34,0.9032258,0.9032258,0.09677419,0.9032258,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6028369,0,0
35,0.90625,0.90625,0.09375,0.90625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60544217,0,0
36,0.90909094,0.90909094,0.09090909,0.90909094,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60784316,0,0
37,0.9117647,0.9117647,0.0882353,0.9117647,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6100629,0,0
38,0.9142857,0.9142857,0.08571429,0.9142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6121212,0,0
39,0.91549295,0.91549295,0.08450704,0.91549295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61988306,1,0
