timestamp,threshold,averOut,label
0,0.050276245011644946,0.9373835691522023,0
0,0.050527006324119064,0.9420589289376803,0
0,0.05023824271743461,0.9366750292408663,0
0,0.05163991716876113,0.9628087749028501,0
0,0.050702022205086385,0.9453220407934178,0
0,0.10935869618164253,0.9441067822789043,1
0,0.11032855203317997,0.9524796645392095,1
0,0.10963036524370297,0.9464521339791531,1
0,0.11165352567664874,0.9639183214253698,1
0,0.11077400158421268,0.9563252841101904,1
0,0.11017948590568138,0.9511927587247354,1
0,0.11135531814540262,0.961343859927507,1
0,0.1470406097833573,0.953213530652126,2
0,0.14866579268610453,0.9637490305726281,2
0,0.14788405716965683,0.958681308990358,2
0,0.14653084034512034,0.9499088713015129,2
0,0.14704354051794957,0.9532325295931139,2
0,0.14641919633096917,0.9491851216852538,2
0,0.14626873828342213,0.948209754084911,2
1800,0.04826577336411886,0.9373148368736381,0
1800,0.04852500412513569,0.9423490634391604,0
1800,0.04824167441629569,0.9368468385432832,0
1800,0.0495667737513506,0.9625800896756829,0
1800,0.04871188165239742,0.9459781999218443,0
1800,0.10139034009149071,0.9441487572458817,1
1800,0.10216750692317324,0.9513857494252517,1
1800,0.10171718600923038,0.9471923525900372,1
1800,0.10345173833010703,0.9633445364830576,1
1800,0.10276643747263768,0.9569630019864244,1
1800,0.10208667802817567,0.9506330692321223,1
1800,0.1031924936143625,0.9609304448055676,1
1800,0.14700704387087202,0.952878077640411,2
1800,0.14865132370931736,0.9635360581718536,2
1800,0.14777563227027296,0.9578599548160461,2
1800,0.14652220437588784,0.9497354192086799,2
1800,0.1464392893844643,0.9491979764062476,2
1800,0.14647994752697036,0.9494615165173299,2
1800,0.14632581618322818,0.9484624597737756,2
3600,0.04729486633557693,0.9370144510041952,0
3600,0.0475629875577134,0.9423265171802611,0
3600,0.047296571641230696,0.9370482368284244,0
3600,0.04856847682680272,0.9622474525473543,0
3600,0.04780239019558178,0.9470696055674769,0
3600,0.09582553324714857,0.9445016521947884,1
3600,0.09648059473633949,0.9509582471947272,1
3600,0.0961388813336125,0.9475901587269038,1
3600,0.09768187531723299,0.9627986351889906,1
3600,0.09715549659570807,0.9576103982409301,1
3600,0.09645579578588544,0.950713817042524,1
3600,0.09745615945763714,0.9605738732169908,1
3600,0.1484033224984496,0.9526558952098372,2
3600,0.15006630368985432,0.9633311874401129,2
3600,0.14909418438409142,0.9570907935466945,2
3600,0.1478319918123742,0.9489883119169518,2
3600,0.14722122693247222,0.9450675859276007,2
3600,0.1479386473642476,0.9496729734092855,2
3600,0.14782235652990983,0.9489264594699367,2
5400,0.04700400353110752,0.9363636760523735,0
5400,0.04725623798232503,0.9413884220362507,0
5400,0.04706670311911924,0.9376127104389607,0
5400,0.048259973877330234,0.9613837790660149,0
5400,0.047591953936984344,0.9480761975829908,0
5400,0.09208498125087256,0.9445488944973506,1
5400,0.09263198961953448,0.9501597567995625,1
5400,0.09242527518695273,0.9480394122426169,1
5400,0.0938047728407279,0.9621894176629924,1
5400,0.09342247113269386,0.958268011036387,1
5400,0.09268570594058667,0.9507107444956787,1
5400,0.09358412421570142,0.9599261450640294,1
5400,0.15139748710070086,0.9521923623953602,2
5400,0.15307952197553043,0.9627712748447461,2
5400,0.15209165645404107,0.9565582390629156,2
5400,0.15084050265931415,0.9486892901765411,2
5400,0.14999754684405472,0.9433876428077648,2
5400,0.15108379881525733,0.9502194657819999,2
5400,0.15085920228605482,0.9488068987452373,2
7200,0.04669395204591105,0.934769404466962,0
7200,0.047047312425307124,0.9418433499553523,0
7200,0.04689136851175257,0.938721498134793,0
7200,0.047990839236673244,0.9607318774180124,0
7200,0.04738019330013689,0.9485073148477888,0
7200,0.08933252059073006,0.9451070189542021,1
7200,0.08974148617645707,0.9494337327088952,1
7200,0.08963391937387442,0.9482957133240726,1
7200,0.09090581506807993,0.961751927701796,1
7200,0.09061403575824113,0.9586650040161021,1
7200,0.08982796949950708,0.9503486962081512,1
7200,0.09067249749935277,0.9592835089177831,1
7200,0.1536005483695053,0.9518454249880087,2
7200,0.15527559214046902,0.9622254839589637,2
7200,0.15421360980313228,0.9556444981490672,2
7200,0.15315064262514147,0.949057409391747,2
7200,0.1521518114380599,0.9428677641993884,2
7200,0.1534864022411955,0.9511380741929425,2
7200,0.15315419397712385,0.9490794167229242,2
9000,0.04664349260577254,0.933527114656853,0
9000,0.04704171666310434,0.9414972072562631,0
9000,0.04691324365517639,0.9389259367595203,0
9000,0.04794125149868663,0.9595005794885246,0
9000,0.04743103307539571,0.9492890214355028,0
9000,0.08724377661093999,0.9453066674453318,1
9000,0.0876154222548647,0.9493335346761687,1
9000,0.08756470742488576,0.9487840276651271,1
9000,0.08871646596814621,0.9612636001059963,1
9000,0.08850300697229957,0.9589507221009569,1
9000,0.08775434288307599,0.9508387720832957,1
9000,0.08847246681650067,0.9586198123899954,1
9000,0.15573508212082265,0.9515458440469535,2
9000,0.15738139718966085,0.9616048766066789,2
9000,0.1563159646461904,0.9550950530329183,2
9000,0.15533136686292476,0.9490791321757449,2
9000,0.15410089910185118,0.9415609386618714,2
9000,0.15575553527367125,0.9516708134008441,2
9000,0.15535168560790194,0.9492032802936641,2
10800,0.04716186615957689,0.9331308388280847,0
10800,0.04758256125486351,0.941454588482676,0
10800,0.047491517835492054,0.9396532301140228,0
10800,0.04844249575857677,0.9584690001277129,0
10800,0.048010772687811225,0.9499270541877071,0
10800,0.08655323574188514,0.9462392531973329,1
10800,0.08679250204380447,0.9488550209950685,1
10800,0.086826528490314,0.9492270135503803,1
10800,0.08785657940131525,0.9604879975728342,1
10800,0.08771668914846711,0.958958653842932,1
10800,0.08699912535397171,0.9511139207927475,1
10800,0.08763925976574118,0.9581121606915423,1
10800,0.15793971294580034,0.951261461210484,2
10800,0.15946422375118152,0.960443498769687,2
10800,0.15848897483945848,0.954569632802057,2
10800,0.1576780351203272,0.9496853912912522,2
10800,0.15633564739997907,0.9416002701994621,2
10800,0.15812521914946864,0.9523787539994463,2
10800,0.1577137529889518,0.9499005178814267,2
12600,0.04753910203191794,0.9332237753008689,0
12600,0.047960084345645006,0.9414879344321772,0
12600,0.0478853791530866,0.9400214224693064,0
12600,0.048752924192917296,0.9570519010166457,0
12600,0.048372706882691074,0.949587985660276,0
12600,0.08602091144797125,0.9468459061297857,1
12600,0.08609772175551034,0.947691369448155,1
12600,0.08626653792678558,0.9495495559980285,1
12600,0.08719184023952714,0.9597345062851651,1
12600,0.08713580662574166,0.9591177353520819,1
12600,0.08645229645876897,0.9515942298171792,1
12600,0.08700791381305613,0.9577099987438972,1
12600,0.1593923498441975,0.9507095624771711,2
12600,0.16086870198547318,0.9595153934951993,2
12600,0.15993843616953154,0.9539667419587495,2
12600,0.15921006647690783,0.9496223174460751,2
12600,0.15777976408894012,0.9410911541951159,2
12600,0.1597141183844463,0.9526287789792044,2
12600,0.15936218011902614,0.9505296125219458,2
14400,0.04845528504420286,0.9329072878582216,0
14400,0.048925988095657486,0.9419697112186155,0
14400,0.04880750809722707,0.9396886214695751,0
14400,0.04965560914605192,0.9560170704420067,0
14400,0.04934606542268675,0.9500574399254449,0
14400,0.08569589858119915,0.9469638814839336,1
14400,0.08577966487221196,0.9478895226568287,1
14400,0.08596462204816688,0.9499333516865764,1
14400,0.08678031894164093,0.9589470327278771,1
14400,0.08677211355967768,0.9588563609398263,1
14400,0.08613628984816875,0.9518303293588689,1
14400,0.08664533408424534,0.957455411931349,1
14400,0.1627399520582129,0.9512803828530972,2
14400,0.1640117986817308,0.9587148371935886,2
14400,0.1631284099130731,0.9535510750354417,2
14400,0.16246189071802536,0.9496550026388052,2
14400,0.16099202960341857,0.9410630740671176,2
14400,0.16301220911374478,0.9528718346923369,2
14400,0.16271362568805695,0.9511264946457804,2
16200,0.04950084842571243,0.9333107743770829,0
16200,0.049926490391403,0.9413360152616351,0
16200,0.04986619008536181,0.9401990867620976,0
16200,0.05065035564979119,0.9549840893116148,0
16200,0.05042453952404062,0.950726452727721,0
16200,0.08610828923291598,0.9472137656921812,1
16200,0.08620155865012222,0.9482397537437712,1
16200,0.08639591999891855,0.9503777795568309,1
16200,0.08711348782554101,0.9582712138504343,1
16200,0.08714896107470764,0.958661428895046,1
16200,0.08655575684655346,0.95213602680217,1
16200,0.08701575553222259,0.9571961329911053,1
16200,0.16522164513740958,0.9517775215638592,2
16200,0.16629620412357082,0.957967637197753,2
16200,0.16551603323789932,0.9534733767069853,2
16200,0.16476033490625486,0.9491200930646131,2
16200,0.1632920695377084,0.9406619883634343,2
16200,0.16543560071064214,0.9530100362567538,2
16200,0.16514641317067513,0.9513441395164808,2
18000,0.05024859858653481,0.9331465744931183,0
18000,0.05065023750885494,0.9406052498609636,0
18000,0.050626506206235766,0.9401645453563554,0
18000,0.05138192641133686,0.9541931510592391,0
18000,0.05119381488911667,0.9506998074134425,0
18000,0.0861676901554201,0.9475849425368318,1
18000,0.08619423824829216,0.947876891561034,1
18000,0.0864446879829874,0.9506310839622868,1
18000,0.08711393638013082,0.9579907996841097,1
18000,0.08719148364241604,0.9588435858960167,1
18000,0.0866052314555041,0.9523965783941905,1
18000,0.08702689308219014,0.9570335856944046,1
18000,0.16692478173121028,0.9515323508132687,2
18000,0.16796007886137715,0.9574339233769171,2
18000,0.1672513984000125,0.953394185368072,2
18000,0.16654061423035524,0.9493424554519958,2
18000,0.16513655878220046,0.941338825509222,2
18000,0.16726393654104083,0.9534656573609288,2
18000,0.16693907502535552,0.9516138278212829,2
19800,0.051459297229180107,0.933181383384819,0
19800,0.05187409727953379,0.9407035165203187,0
19800,0.05181280616252733,0.9395920413848818,0
19800,0.05257339547231117,0.9533848411802377,0
19800,0.05242703536660751,0.9507306944416102,0
19800,0.08700665447362355,0.9478649982752306,1
