Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.98477757,0.91803277,0.0,0.9795082,0.9918033,0.976431,0.9723012,0.96666664,0.9583069,0.9863946,0.98671025,0.0,0,0
2,0.97127765,0.87603307,0.0,0.9584022,0.99380165,0.9697648,0.9609203,0.95164835,0.9333955,0.98858446,0.99011767,0.0044444446,1,0
3,0.9636971,0.8406593,0.0,0.9495422,0.98855317,0.96456254,0.9550254,0.9426407,0.92417985,0.9875283,0.98800105,0.0057971017,0,0
4,0.94904786,0.80851066,0.0,0.9524115,0.96241146,0.9582211,0.94538873,0.94109863,0.9317253,0.975978,0.95945895,0.031159088,8,0
5,0.9342571,0.7758007,0.0,0.9566431,0.93623954,0.95115215,0.9347398,0.9420356,0.9369205,0.9604467,0.9325692,0.092286564,15,0
6,0.9211858,0.73952097,0.0,0.9552895,0.91641694,0.9441369,0.92672503,0.94271356,0.93747175,0.9455645,0.9162218,0.14649215,8,0
7,0.91629744,0.73490816,0.0,0.95818025,0.90791756,0.9387494,0.9239343,0.9440722,0.94247687,0.9334862,0.9061071,0.20602985,14,1
8,0.9044506,0.70772946,0.0,0.9595008,0.8903783,0.9329387,0.91403824,0.9451913,0.9434183,0.9209996,0.88643265,0.2904752,28,0
9,0.89225954,0.67849225,0.0,0.9609756,0.8723946,0.92704153,0.905378,0.94619983,0.9446988,0.9086436,0.86919963,0.37226826,24,0
10,0.88060814,0.6481481,0.0,0.9617284,0.854561,0.92094195,0.89434576,0.9470953,0.9444725,0.8961942,0.84927166,0.42586905,26,38
11,0.8722285,0.62818,0.0,0.96294844,0.8417808,0.9153477,0.8881093,0.947852,0.9458763,0.88499886,0.83699226,0.49146682,36,0
12,0.86412245,0.6091743,0.0,0.9637308,0.8293884,0.90988415,0.8812777,0.94855964,0.94615334,0.87423897,0.824728,0.5455419,27,0
13,0.85381955,0.5944056,0.0017482517,0.9587412,0.8166667,0.9042781,0.8714323,0.9488479,0.9429267,0.86370754,0.8100155,0.5980538,34,0
14,0.842951,0.5735786,0.0016722408,0.9571906,0.8017839,0.8987312,0.8629304,0.9490484,0.9428477,0.8534807,0.79550236,0.62858456,35,81
15,0.8374628,0.56058156,0.0016155089,0.95810443,0.7934305,0.8936571,0.85863006,0.9492659,0.943452,0.8442029,0.78780204,0.66149455,40,0
16,0.7899595,0.51555556,0.008888889,0.90627164,0.7463704,0.88632816,0.8322396,0.949571,0.94425595,0.83098334,0.7439817,0.6701686,5,0
