timestamp,cardinality
1,3.0
200,2.562814070351759
400,2.124223602484472
600,1.8166666666666667
800,1.6631578947368422
1000,1.3559322033898304
1200,1.4322033898305084
1400,1.4471544715447155
1600,1.3888888888888888
1800,1.3979591836734695
2000,1.3518518518518519
2200,1.3461538461538463
2400,1.3565217391304347
2600,1.438095238095238
2800,1.32
3000,1.3271028037383177
