timestamp,cardinality
1,3.0
200,2.625
400,2.557788944723618
600,2.65
800,2.6515151515151514
1000,2.5527638190954773
1200,2.50253807106599
1400,2.6565656565656566
1600,2.6142131979695433
1800,2.702020202020202
2000,2.66
2200,2.745
2400,2.6974358974358976
2600,2.613065326633166
2800,2.595959595959596
3000,2.6910994764397906
