Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9502381,0.81666666,0.0,0.9388889,0.9777778,0.95302016,0.94954187,0.93421054,0.92680675,0.9726027,0.9734205,0.0057142857,1,0
2,0.94937164,0.8,0.0,0.93027776,0.9868056,0.9520624,0.94670594,0.9262473,0.9125627,0.9793578,0.98350334,0.009722223,1,0
3,0.9488162,0.7845304,0.0,0.9268878,0.98756903,0.949395,0.94222045,0.91906285,0.9027262,0.9817975,0.9853287,0.010772946,0,0
4,0.9568118,0.8140496,0.0,0.93725914,0.99070245,0.9515651,0.95213294,0.92091835,0.91803896,0.9843218,0.9888569,0.011405406,0,0
5,0.95863324,0.8250825,0.0,0.9407042,0.99037397,0.95332015,0.95389235,0.92317486,0.92141104,0.9855007,0.9887475,0.011902575,0,0
6,0.9590483,0.82417583,0.0,0.94111717,0.99107134,0.9544177,0.9535752,0.9244028,0.91994846,0.9864472,0.9897534,0.01218462,0,0
7,0.9593592,0.82823527,0.0,0.941294,0.9915685,0.95516115,0.9536554,0.92513007,0.9198867,0.98720735,0.989998,0.01240951,0,0
8,0.9572274,0.82510287,0.0,0.93827146,0.991598,0.95541865,0.95261997,0.9250746,0.917493,0.98782086,0.9905437,0.012503393,0,0
9,0.95734847,0.82815355,0.0,0.9393661,0.9908592,0.95582914,0.9537963,0.9256662,0.9206298,0.98802394,0.9894419,0.012584528,0,0
10,0.9583068,0.8305921,0.0,0.9403233,0.99136513,0.95618755,0.95347685,0.9261253,0.919546,0.98826694,0.9900076,0.0125825405,0,0
11,0.95875585,0.83258593,0.0,0.94045824,0.99215245,0.956556,0.9539282,0.92651546,0.9196161,0.9886098,0.99090004,0.012675956,0,0
12,0.9584859,0.8285322,0.0,0.93950605,0.9927983,0.95680016,0.9535532,0.9266328,0.9182495,0.98899776,0.99168015,0.0131730195,1,0
13,0.95738465,0.82151896,0.0,0.93721515,0.99335444,0.9568499,0.953045,0.92637527,0.9167757,0.9893977,0.9923023,0.013457489,0,0
14,0.9566548,0.8190364,0.0,0.936173,0.99343914,0.9567602,0.95194083,0.9259127,0.9146123,0.9897341,0.9924461,0.013812497,0,0
15,0.9572017,0.81798244,0.0,0.9370613,0.9933297,0.9566974,0.9520402,0.9255474,0.91487914,0.9900173,0.9923479,0.014063889,0,0
16,0.95899415,0.8263104,0.0,0.93963677,0.9937479,0.9568957,0.95424,0.925662,0.918544,0.99031085,0.99282265,0.01437808,0,0
17,0.959334,0.82978725,0.0,0.9407156,0.99314964,0.95710933,0.9547119,0.92588353,0.9198019,0.99051493,0.99237645,0.013884723,0,2
18,0.9594207,0.8310502,0.0,0.940898,0.99330294,0.95733017,0.9552599,0.9261426,0.92086726,0.9906915,0.9923212,0.013487337,0,0
19,0.9608617,0.8373702,0.0,0.9429354,0.99365634,0.9576813,0.9569458,0.92663175,0.92365134,0.9908838,0.99273026,0.013113717,0,0
20,0.96019804,0.83401805,0.0,0.9416736,0.9939743,0.9579281,0.95615816,0.9269186,0.9218733,0.9910842,0.9930917,0.01274285,0,0
21,0.9594991,0.8302034,0.0,0.940258,0.9942619,0.95805186,0.955139,0.9269725,0.91969347,0.99128747,0.99342614,0.012428097,0,0
22,0.9601493,0.8334578,0.0,0.9411125,0.99452335,0.95823437,0.9562297,0.9271379,0.92149335,0.9914891,0.99368745,0.012139656,0,0
