Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.98711944,0.93442625,0.0,0.9836066,0.9918033,0.9797298,0.97601354,0.97315437,0.96554625,0.9863946,0.98671025,0.0,0,0
2,0.97112674,0.88429755,0.0,0.9595042,0.9917355,0.9719416,0.9630957,0.9558499,0.93740255,0.98858446,0.9902371,0.0044444446,1,0
3,0.9566849,0.85164833,0.0,0.943132,0.9784798,0.9644839,0.9531084,0.94456524,0.9248482,0.9852608,0.98315,0.0057971017,0,0
4,0.94896674,0.81702125,0.0,0.9524115,0.95815617,0.9594321,0.9483019,0.94411176,0.9373431,0.97525775,0.95952004,0.03380906,8,0
5,0.9064298,0.7456446,0.0,0.92421615,0.9085368,0.9479742,0.92531043,0.9449289,0.9407549,0.95103925,0.910365,0.07147259,9,0
6,0.8933019,0.70501477,0.0,0.9195181,0.8925764,0.9385363,0.91724145,0.9450253,0.9397295,0.9321357,0.8958044,0.117373206,9,0
7,0.8766094,0.67525774,0.0025773195,0.90691566,0.87500006,0.93014324,0.9080647,0.9453836,0.9417939,0.91538656,0.876668,0.16745992,12,1
8,0.8183414,0.6152074,0.004608295,0.85291845,0.8149387,0.9175656,0.87453693,0.9454698,0.9408638,0.89126134,0.8169457,0.1989533,15,0
9,0.7657144,0.5487805,0.022357723,0.79275054,0.77340806,0.9031829,0.84420663,0.94438654,0.93384516,0.86542445,0.7702695,0.20302565,3,0
10,0.71314716,0.49183303,0.039927404,0.73747724,0.7235331,0.88744205,0.8125725,0.94316846,0.9317993,0.8379333,0.72039557,0.19970036,2,5
11,0.6719153,0.45155993,0.052545156,0.693897,0.6836346,0.8712557,0.7873379,0.9423199,0.9329349,0.8101584,0.6810508,0.200201,3,0
12,0.6432765,0.4150376,0.057142857,0.663233,0.65761924,0.8560614,0.7711146,0.94181013,0.93491304,0.7846239,0.65615505,0.19936326,5,0
13,0.605612,0.38312587,0.0691563,0.6224988,0.6221303,0.8410837,0.74717563,0.941321,0.93432796,0.7601397,0.6224872,0.19885577,3,0
14,0.5730731,0.3550447,0.09578544,0.5864198,0.59255016,0.8262027,0.72771657,0.940949,0.93546593,0.73640054,0.5954732,0.19751061,1,1
15,0.5462008,0.33135393,0.111638956,0.5576407,0.566271,0.81181616,0.7093781,0.940729,0.9366563,0.71397644,0.57085985,0.19768316,2,0
16,0.52714527,0.31007752,0.12624584,0.53665584,0.54887444,0.7983891,0.6967453,0.9407535,0.93912566,0.6934492,0.5538113,0.19649602,0,0
17,0.5091586,0.29313928,0.13409564,0.5177412,0.5310641,0.7857573,0.6842463,0.9407942,0.93991697,0.67458934,0.5379235,0.19243833,2,4
18,0.48643833,0.27592954,0.15166341,0.49411324,0.50852925,0.77336705,0.6667111,0.94079703,0.93961895,0.6565274,0.516652,0.1905508,1,0
19,0.46748772,0.2603878,0.16435826,0.4742541,0.48965842,0.7613086,0.65105885,0.94084257,0.94024706,0.6393133,0.49791652,0.18832336,0,0
20,0.44819102,0.2465035,0.17307693,0.45441476,0.47010487,0.74940896,0.63436776,0.940891,0.9403671,0.6226854,0.47862214,0.18683784,0,1
21,0.43033743,0.23480433,0.18068276,0.43616465,0.45154032,0.73766196,0.6172634,0.9408765,0.9396181,0.6066377,0.4595914,0.18858361,4,0
22,0.41462082,0.22521809,0.18873909,0.4198258,0.43573874,0.7262463,0.6025463,0.9409038,0.94038916,0.5913385,0.4432904,0.1905751,1,0
23,0.4007933,0.21482602,0.19894099,0.4060642,0.421495,0.7151388,0.5878976,0.94098014,0.94120616,0.5767219,0.42744422,0.19147365,0,1
24,0.3858823,0.20564808,0.2063722,0.3908159,0.40604612,0.70432854,0.5736881,0.9410337,0.94110525,0.56277066,0.41260347,0.19346942,2,0
25,0.37179613,0.19708535,0.2165163,0.37639377,0.3915681,0.6936983,0.5596381,0.9411013,0.94158536,0.5492958,0.3981368,0.19591224,1,0
26,0.3608324,0.18933333,0.22133334,0.3651222,0.38022184,0.6835119,0.5498443,0.9411974,0.9422676,0.5365992,0.3881801,0.19724609,2,0
27,0.3482176,0.18193465,0.22613709,0.35218868,0.367072,0.6735834,0.53689325,0.94129574,0.9426142,0.5244309,0.37533933,0.1984918,0,1
28,0.3378252,0.17541692,0.23038913,0.34144518,0.35659826,0.6639675,0.5263088,0.9414035,0.9430313,0.5128331,0.3650114,0.20109293,3,0
29,0.32744953,0.16904762,0.23809524,0.33123,0.34538645,0.6544521,0.5147687,0.9415174,0.94332474,0.5015356,0.35396227,0.20382908,0,0
30,0.31804982,0.16312464,0.2435382,0.32155833,0.33586973,0.6452131,0.50367683,0.94161075,0.9433559,0.49073946,0.3435535,0.20444696,0,2
