timestamp,cardinality
1,3.0
200,3.8
400,2.049689440993789
600,2.050561797752809
800,2.0331491712707184
1000,2.21505376344086
1200,1.9518716577540107
1400,1.9105263157894736
1600,1.9585492227979275
1800,1.7538461538461538
2000,1.9191919191919191
2200,1.859375
2400,1.8636363636363635
2600,1.7959183673469388
2800,1.8082901554404145
3000,1.8601036269430051
