timestamp,cardinality
1,3.0
200,2.6363636363636362
400,2.5829145728643215
600,2.65
800,2.5728643216080402
1000,2.5736040609137056
1200,2.3807106598984773
1400,2.5544041450777204
1600,2.48
1800,2.515
2000,2.563451776649746
2200,2.69
2400,2.5589743589743588
2600,2.556701030927835
2800,2.512562814070352
3000,2.598984771573604
