timestamp,cardinality
1,3.0
200,2.5527638190954773
400,2.108433734939759
600,1.650887573964497
800,1.8950276243093922
1000,1.8704663212435233
1200,1.963350785340314
1400,1.9267015706806283
1600,2.0876288659793816
1800,1.917948717948718
2000,2.09
2200,2.0050251256281406
2400,2.0974358974358975
2600,2.046153846153846
2800,1.9387755102040816
3000,2.050761421319797
