Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9752381,0.9,0.0,0.975,0.9777778,0.9692832,0.96574086,0.9659864,0.95966387,0.9726027,0.9718954,0.0057142857,1,0
2,0.96226543,0.8512397,0.0,0.9563361,0.98002756,0.9627119,0.954625,0.95089287,0.9355958,0.97482836,0.9744445,0.0055555557,0,0
3,0.9556909,0.8131868,0.0,0.9463371,0.9793956,0.9582172,0.9493619,0.94091904,0.92473745,0.97616345,0.9753337,0.005217391,0,0
4,0.95357686,0.7982833,0.0,0.9541489,0.9685266,0.955962,0.9495821,0.9406667,0.9358856,0.9717631,0.9636854,0.038841087,10,0
5,0.90538496,0.72791517,0.0,0.92726743,0.9084218,0.94427747,0.9183085,0.9414477,0.9379446,0.9471243,0.8994778,0.07487334,11,0
6,0.8936789,0.70029676,0.0,0.9202769,0.89416414,0.9346767,0.9110754,0.941475,0.93642217,0.927976,0.88706475,0.11016281,7,0
7,0.86637986,0.6597938,0.0025773195,0.903694,0.86189854,0.9243784,0.8957614,0.9412686,0.93770754,0.9080836,0.8574072,0.15091357,10,1
8,0.830645,0.625,0.0046296297,0.8739582,0.82253087,0.9137791,0.87568486,0.9414112,0.93853533,0.8877228,0.8207237,0.20213802,17,0
9,0.7760392,0.5670103,0.006185567,0.81938124,0.76890033,0.90107507,0.84317714,0.9413199,0.93691224,0.86413044,0.766492,0.22449586,8,0
10,0.7307644,0.5156538,0.020257827,0.78007954,0.7216699,0.8862026,0.81136906,0.94126326,0.9366433,0.83722764,0.71565187,0.22865835,3,10
11,0.69108063,0.4691152,0.021702837,0.73706144,0.68452996,0.87098867,0.7858458,0.9409669,0.9346736,0.8106982,0.67790353,0.23045714,5,0
12,0.6589149,0.4333844,0.029096479,0.7025265,0.6531141,0.85637593,0.76544946,0.9410128,0.93677616,0.78570765,0.6471013,0.23317258,7,0
13,0.6274603,0.4028169,0.03802817,0.6682861,0.62262934,0.84210986,0.7422215,0.94082314,0.9336597,0.762144,0.6159307,0.23075931,4,0
14,0.59759325,0.37581274,0.049414825,0.6364107,0.59339,0.8276476,0.7203044,0.94042593,0.931537,0.7390222,0.5871615,0.23062667,2,1
