Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9806531,0.90163934,0.0,0.97076505,0.99590164,0.9765886,0.97109807,0.9605263,0.9505146,0.99319726,0.99259263,0.0,0,0
2,0.9686934,0.8595041,0.0,0.95440775,0.99517906,0.96989965,0.96059734,0.9477124,0.93004763,0.9931507,0.99322224,0.0043478264,1,0
3,0.96050173,0.8232044,0.0,0.9440149,0.99079186,0.9641082,0.95287687,0.9387097,0.9193007,0.9909194,0.9889987,0.008571429,1,0
4,0.965109,0.8429752,0.0,0.9494493,0.9931129,0.9636002,0.9596643,0.93754023,0.92963886,0.99115044,0.991694,0.01010101,0,0
5,0.9681094,0.8543046,0.0,0.95413923,0.9933774,0.9645297,0.9632021,0.93908197,0.9358818,0.99139494,0.99216557,0.012765569,1,0
6,0.96597767,0.8429752,0.0,0.9522038,0.99127626,0.96434736,0.96072745,0.9394125,0.93332607,0.99064213,0.9897865,0.014477858,0,0
7,0.9666401,0.8490566,0.0,0.95255494,0.9925313,0.96450406,0.96221805,0.9397618,0.93484306,0.99058425,0.9912447,0.015632186,0,0
8,0.96401525,0.8412371,0.0,0.9480754,0.99347067,0.9642467,0.9604882,0.9390656,0.93063575,0.99081534,0.9923193,0.016208334,0,0
9,0.9656239,0.84981686,0.0,0.9500915,0.9942001,0.9644419,0.9625091,0.93912303,0.93368256,0.9911637,0.99317247,0.016746543,0,0
10,0.9650866,0.84678745,0.0,0.9487644,0.9947829,0.964496,0.9616724,0.9388677,0.93147326,0.9915627,0.9938954,0.017125916,0,0
11,0.9655765,0.8488024,0.0,0.9491018,0.99525934,0.96462667,0.96213657,0.93875784,0.93186885,0.9919617,0.9944366,0.017597595,0,0
12,0.96618605,0.8518519,0.0,0.94984,0.995656,0.96484256,0.9629679,0.938822,0.93301046,0.9923467,0.9949129,0.017964998,0,0
13,0.9650297,0.8455696,0.0,0.9476161,0.99599147,0.9648162,0.961784,0.93844867,0.9304658,0.99270827,0.9952839,0.017901236,0,0
