Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkR,unk
1,0.5861087,0.2,0.0,0.63,0.5780423,0.6121372,0.40346187,0.6304348,0.41404155,0.5948718,0.39340937
2,0.6085748,0.16853933,0.0,0.6470037,0.6167469,0.61921704,0.3907568,0.6385321,0.39459446,0.60103625,0.38699305
3,0.61639196,0.16541353,0.0,0.64849627,0.6323846,0.624,0.3894366,0.640511,0.38894114,0.60831887,0.3899333
4,0.60687727,0.14124294,0.0,0.63664246,0.62277377,0.62277675,0.38309428,0.6364623,0.39820367,0.60966736,0.3690896
5,0.59514195,0.12669684,0.0,0.62278605,0.611226,0.6177251,0.37569386,0.62805754,0.38862857,0.6077271,0.36359242
6,0.5930286,0.12830189,0.0,0.6193171,0.6082121,0.6146649,0.36935785,0.6225352,0.37659973,0.60699123,0.36238918
7,0.602323,0.13592233,0.0,0.62697643,0.62022287,0.61477274,0.37399215,0.62112516,0.38346437,0.60854894,0.3649766
8,0.61026907,0.14164306,0.0,0.63425744,0.62872666,0.6166532,0.38473257,0.62219584,0.39966735,0.6112084,0.37087378
9,0.60983473,0.12846348,0.0,0.6329317,0.6289793,0.61810046,0.37907088,0.62264377,0.38722304,0.6136231,0.3712549
10,0.60144573,0.12244898,0.0,0.6246627,0.6218048,0.61795425,0.38605952,0.6218154,0.4005782,0.6141408,0.37255648
11,0.60357857,0.11340206,0.0,0.6259599,0.6238815,0.6182897,0.38449073,0.6215541,0.39664072,0.61505944,0.37306294
12,0.5984756,0.10964083,0.0,0.6171888,0.62504584,0.6177599,0.37681693,0.61975765,0.38240626,0.61577487,0.37138864
13,0.60329777,0.118673645,0.0,0.62302417,0.62741774,0.61799455,0.3771526,0.6192559,0.38298103,0.6167383,0.3714989
14,0.60865885,0.12641816,0.0,0.6262984,0.63567317,0.6187556,0.3849461,0.6192088,0.39290103,0.6183029,0.3773069
15,0.612059,0.12556732,0.0,0.6296914,0.6421001,0.6197158,0.38807318,0.6194831,0.39669606,0.6199487,0.37981716
16,0.6119709,0.12340426,0.0,0.6296114,0.6419464,0.62056184,0.38910744,0.61969143,0.39794752,0.6214347,0.38065162
17,0.6131866,0.12283044,0.0,0.63058347,0.6440884,0.6214407,0.39435714,0.62,0.40470386,0.62288815,0.38452625
18,0.61386245,0.123581335,0.0,0.6299733,0.64598364,0.622325,0.3940267,0.62025553,0.40368912,0.6244083,0.38481602
19,0.61388856,0.1218638,0.0,0.62933916,0.64682055,0.6231629,0.3934797,0.6205103,0.4023718,0.62583834,0.38497216
20,0.6146668,0.120317824,0.0,0.6300279,0.648482,0.6239253,0.3940168,0.620661,0.40306205,0.6272242,0.3853686
21,0.6122519,0.11891892,0.0,0.6282932,0.64612436,0.62442666,0.3946364,0.62063766,0.40422615,0.6282621,0.38549113
22,0.6147396,0.123839006,0.0,0.6314632,0.64669603,0.62500525,0.3943369,0.6208328,0.40384373,0.62923414,0.38526735
23,0.61424434,0.12339585,0.0,0.6311824,0.6451003,0.6254948,0.39456984,0.62101537,0.40510988,0.6300392,0.38456434
24,0.6144131,0.12015137,0.0,0.6339412,0.64281064,0.6259295,0.39397314,0.62136436,0.40522027,0.6305621,0.38333347
25,0.61276823,0.11716621,0.0,0.63261294,0.64080024,0.6261988,0.3951216,0.62158036,0.40818644,0.63088644,0.38286713
26,0.6119328,0.11790393,0.0,0.631738,0.64044046,0.6263575,0.39594635,0.6217164,0.41000482,0.6310685,0.38281995
27,0.61250037,0.11690496,0.0,0.6338016,0.63990414,0.62657046,0.39677158,0.6219955,0.41149276,0.6312132,0.38306737
28,0.6140794,0.11516626,0.0,0.63423663,0.6434989,0.6268434,0.39711776,0.6222673,0.41167066,0.6314872,0.3835586
29,0.6134787,0.11511355,0.0,0.6356804,0.64102155,0.62704116,0.39583477,0.62258834,0.41111878,0.6315582,0.38164648
30,0.6121707,0.115064345,0.0,0.63343203,0.6402608,0.6271623,0.3967622,0.62278455,0.4124458,0.631602,0.3822277
31,0.6122017,0.11721612,0.0,0.6334655,0.64053464,0.62729186,0.39677238,0.6229718,0.41225356,0.63167226,0.3824118
32,0.6137642,0.11781405,0.0,0.63643044,0.64039004,0.6274872,0.39625025,0.62330705,0.41199425,0.63172376,0.38166526
33,0.61315036,0.11837577,0.0,0.6367152,0.63964707,0.62763524,0.39536086,0.6236101,0.4106023,0.6317127,0.38121048
34,0.61370873,0.120908484,0.0,0.6379741,0.6398039,0.6277828,0.39493883,0.6239215,0.41001603,0.63169223,0.3809311
