Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9846604,0.91803277,0.0,0.98224044,0.99043715,0.9797298,0.97660786,0.97315437,0.96671027,0.9863946,0.98671025,0.0,0,0
2,0.97376394,0.8852459,0.0,0.9625684,0.99521863,0.9742441,0.9663016,0.9581498,0.94080174,0.99088836,0.99322224,0.0,0,0
3,0.96691835,0.84153,0.0,0.95200384,0.9940802,0.9690608,0.9592087,0.94708425,0.927127,0.99208146,0.99359024,0.0,0,0
4,0.97032285,0.85655737,0.0,0.9560112,0.9955601,0.9685743,0.9652363,0.9451259,0.93707496,0.99321574,0.99514276,0.0,0,0
5,0.97302115,0.86885244,0.0,0.95950836,0.99644816,0.969417,0.96835446,0.94589955,0.9421282,0.9941336,0.9960828,0.0,0,0
6,0.97286177,0.8661202,0.0,0.9588797,0.9963571,0.96974444,0.9675946,0.9461609,0.94097745,0.9945338,0.9957615,0.0,0,0
7,0.97364575,0.87119436,0.0,0.9597969,0.9968775,0.97031564,0.9694821,0.94687426,0.9439985,0.9949471,0.99637985,0.0,0,0
8,0.9706817,0.8647541,0.0,0.95536184,0.9972678,0.9703096,0.9678135,0.9465174,0.94044065,0.99532884,0.9968276,0.0,0,0
9,0.9709338,0.86885244,0.0,0.9562536,0.9969643,0.97045124,0.968555,0.94661367,0.9420662,0.99552035,0.9965764,0.0,0,0
10,0.97075814,0.86885244,0.0,0.9558194,0.99726784,0.9705253,0.9679378,0.9465631,0.9405754,0.99573225,0.99693996,0.0,0,0
11,0.9711029,0.8703428,0.0,0.9561102,0.9975162,0.9706741,0.96859443,0.94665766,0.9415698,0.99594074,0.9972162,0.0,0,0
12,0.9707486,0.86730504,0.0,0.9554719,0.99737805,0.97069764,0.9677971,0.9466004,0.9402792,0.9960539,0.9969742,4.514673E-4,1,0
13,0.96895117,0.85858583,0.0,0.9529461,0.9968435,0.9704282,0.96600926,0.9461082,0.9376608,0.99603146,0.9961252,8.385744E-4,0,0
14,0.9682165,0.8569754,0.0,0.9521102,0.9966785,0.9701159,0.9652358,0.94555235,0.93631315,0.9959898,0.9960022,0.0011560693,0,0
15,0.9678369,0.8533917,0.0,0.95173234,0.9963531,0.96980053,0.96479654,0.94500214,0.9357689,0.99593544,0.99568284,0.0014388489,0,0
16,0.96950734,0.86153847,0.0,0.95423937,0.99658126,0.96975493,0.9666804,0.9449259,0.9390812,0.995924,0.99595106,0.0016863405,0,0
