Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,0
2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0,0
3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0,0
4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36363637,0,0
5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35714287,0,0
6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4117647,1,0
7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857143,0,0
8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44,0,0
9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44827586,0,0
10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48387095,2,0
11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5151515,2,0
12,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54285717,2,0
13,0.8888889,0.8888889,0.11111111,0.8888889,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5675676,0,0
14,0.9,0.9,0.1,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5609756,0,0
15,0.90909094,0.90909094,0.09090909,0.90909094,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555556,0,0
16,0.9166667,0.9166667,0.083333336,0.9166667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5510204,0,0
17,0.9230769,0.9230769,0.07692308,0.9230769,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5471698,0,0
18,0.9285714,0.9285714,0.071428575,0.9285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54385966,0,0
19,0.93333334,0.93333334,0.06666667,0.93333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5409836,0,0
20,0.9375,0.9375,0.0625,0.9375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53846157,0,0
21,0.9411765,0.9411765,0.05882353,0.9411765,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5362319,0,0
22,0.9444444,0.9444444,0.055555556,0.9444444,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53424656,0,0
23,0.94736844,0.94736844,0.05263158,0.94736844,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53246754,0,0
24,0.95,0.95,0.05,0.95,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5308642,0,0
25,0.95238096,0.95238096,0.04761905,0.95238096,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5294118,0,0
26,0.95454544,0.95454544,0.045454547,0.95454544,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5280899,0,0
27,0.95652175,0.95652175,0.04347826,0.95652175,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5268817,0,0
28,0.9583333,0.9583333,0.041666668,0.9583333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52577317,0,0
29,0.96,0.96,0.04,0.96,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5247525,0,0
30,0.96153843,0.96153843,0.03846154,0.96153843,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52380955,0,0
31,0.962963,0.962963,0.037037037,0.962963,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5229358,0,0
32,0.96428573,0.96428573,0.035714287,0.96428573,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5221239,0,0
33,0.9655172,0.9655172,0.03448276,0.9655172,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52136755,0,0
34,0.96666664,0.96666664,0.033333335,0.96666664,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5206612,0,0
35,0.9677419,0.9677419,0.032258064,0.9677419,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52,0,0
36,0.96875,0.96875,0.03125,0.96875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51937985,0,0
37,0.969697,0.969697,0.030303031,0.969697,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.518797,0,0
38,0.9705882,0.9705882,0.029411765,0.9705882,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5182482,0,0
39,0.9714286,0.9714286,0.028571429,0.9714286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5177305,0,0
