Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.9884595,0.93442625,0.0,0.9830601,0.99590164,0.98316497,0.978969,0.97333336,0.9657143,0.99319726,0.99259263,0.0,0,0
2,0.9705892,0.86885244,0.0,0.9547815,0.9979508,0.973274,0.9631953,0.9520697,0.9324827,0.9954442,0.996,0.0,0,0
3,0.96460664,0.8360656,0.0,0.9467214,0.99499094,0.9675289,0.95721585,0.94212216,0.92420805,0.9943439,0.99266875,0.0,0,0
4,0.9680426,0.852459,0.0,0.9534154,0.99419403,0.96699667,0.96348184,0.9415167,0.9355591,0.99389416,0.9931226,0.0,0,0
5,0.9705411,0.8622951,0.0,0.9585246,0.99316937,0.9676852,0.9665728,0.94342047,0.942256,0.99323106,0.99217796,0.0,0,0
6,0.9722675,0.8661202,0.0,0.96001804,0.9943078,0.96849036,0.96773183,0.9449373,0.94328344,0.99324757,0.9934813,0.0,0,0
7,0.9713631,0.8665105,0.0,0.9594065,0.99355966,0.968893,0.96764934,0.9459088,0.9436968,0.99302214,0.99284935,0.0,0,0
8,0.9692765,0.86270493,0.0,0.95597655,0.9943647,0.968918,0.9663634,0.9458978,0.9404739,0.9930867,0.9937186,0.0,0,0
9,0.96617067,0.8563536,0.0,0.9581336,0.9880296,0.96852404,0.9646888,0.94647443,0.9434118,0.99162555,0.98694754,0.009006066,6,0
10,0.96171796,0.8452579,0.0,0.95732087,0.9816974,0.9675566,0.9610268,0.9468135,0.942667,0.9892289,0.98011607,0.023581073,3,0
11,0.9567825,0.83383685,0.0,0.95762813,0.97306174,0.96615845,0.957492,0.9471724,0.94352657,0.98592126,0.9718772,0.035228997,0,0
12,0.9514431,0.82892907,0.0,0.9546127,0.96548474,0.9646809,0.95537037,0.9475262,0.94435614,0.98246825,0.9666446,0.04772979,4,0
13,0.9476286,0.8129032,0.0,0.95303214,0.96101105,0.96293324,0.9508202,0.9474288,0.9417124,0.9789536,0.9601059,0.06269803,5,0
14,0.9433458,0.80455637,0.0,0.95215815,0.9549763,0.96107435,0.94750357,0.9472436,0.9409785,0.975315,0.95411986,0.078394726,2,0
15,0.9427785,0.7997763,0.0,0.9529082,0.9532442,0.9594643,0.94686604,0.94712305,0.94168484,0.9721315,0.95210457,0.092048585,1,0
16,0.93846864,0.795383,0.0,0.95127666,0.94679993,0.9579175,0.9444979,0.9473454,0.9447859,0.96872824,0.94421005,0.10306807,2,0
17,0.935713,0.7924901,0.0,0.9496707,0.9433139,0.95649505,0.9430063,0.9474872,0.94442445,0.9656759,0.9415922,0.11340997,2,0
18,0.9322615,0.7829747,0.0,0.9489711,0.938697,0.9550637,0.9406625,0.9476497,0.944602,0.9625946,0.93675566,0.12523235,4,0
